# overall_metrics
,overall
accuracy,0.6036854103343465
macro_f1_score,0.4299061319423946
macro_recall,0.42194467091263754

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7690509583917718,0.0,0.7378527300050092,0.5400725593667546
recall,0.35119555935098207,0.0,0.46510893590148406,0.8714741883980841
f1-score,0.4821925839073722,0.0,0.5705616526791478,0.6668702911830584
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,1645,0,189,2850
cycle,59,0,206,596
pt,161,0,4419,4921
drive,274,0,1175,9825

# prob_derivative
,walk,cycle,pt,drive
age,9.320128717405897e-07,5.203651963960905e-07,1.999943968030727e-06,2.2945090288313873e-06
distance,-1.0371438406635015e-05,-5.790623442034077e-06,-2.225537469500218e-05,-2.553329442923847e-05
dur_walking,-0.5224714977285101,0.0359888933005916,0.18151932551413236,0.30496327891378383
dur_cycling,0.030770159022794,-0.2494078875688084,0.09149893814297524,0.1271387904030376
dur_pt_access,0.1711357753801142,0.1008957197786986,-1.0570035823804698,0.7849720872216542
dur_pt_inv,0.07283479266703372,0.0429408685282216,-0.44985705998641495,0.3340813987911598
dur_pt_int_total,0.17212641884983465,0.10147976882221153,-1.0631221960603423,0.7895160083882976
pt_n_interchanges,-0.00029571256461019546,-0.00017434187555279309,0.001826440085094072,-0.0013563856449310546
dur_driving,0.3122495496337305,0.15225483695166697,0.852492463779373,-1.3169968503647753
cost_transit,0.0064576926846386645,0.0038072317145791254,-0.03988531495775371,0.029620390558535936
cost_driving_total,0.007798634701680869,0.0038026631466493437,0.02129155132088963,-0.03289284916921995

# elasticity
,walk,cycle,pt,drive
age,0.00037913790536695435,0.00040943233133783173,0.0002773105962434758,0.00022705189094308735
distance,-0.5609931377238766,-0.5539280930615661,-0.29118133500667337,-0.3289483249370112
dur_walking,-6.906388741321848,0.23171301241874587,0.23171301241874587,0.23171301241874587
dur_cycling,0.08312516059091354,-1.8719841366856762,0.08312516059091354,0.08312516059091354
dur_pt_access,0.33257604877602315,0.33257604877602315,-0.6076177730067593,0.33257604877602315
dur_pt_inv,0.2883523572569915,0.2883523572569915,-0.3700552517451714,0.2883523572569915
dur_pt_int_total,0.11576279924431225,0.11576279924431225,-0.15318294894096723,0.11576279924431225
pt_n_interchanges,-0.0017337140628789045,-0.0017337140628789045,0.002131629752746725,-0.0017337140628789045
dur_driving,0.730486981541227,0.730486981541227,0.730486981541227,-1.0701031743182785
cost_transit,0.1469622065973378,0.1469622065973378,-0.2058027759777193,0.1469622065973378
cost_driving_total,0.07322865054826612,0.07322865054826612,0.07322865054826612,-0.23143926608733958

# market share
,mean
walk,0.12051611678097383
cycle,0.05043851455455068
pt,0.35669517823378694
drive,0.4723501904306898

# value of time of driving
,VOT_drive
VOT_drive,40.039001899451684

# value of time of pt
,VOT_pt
VOT_pt,11.278764138202266

