# overall_metrics
,overall
accuracy,0.5349544072948328
macro_f1_score,0.4562372937956216
macro_recall,0.5028994109084723

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.4939367420927616,0.05081021697335897,0.70335241210139,0.6588441330998248
recall,0.8435098206660974,0.2148664343786295,0.4526891906115146,0.5005321979776477
f1-score,0.6230387132381929,0.08218569524655708,0.5508452868852458,0.5688794798124905
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3951,291,63,379
cycle,272,185,148,256
pt,1234,1679,4301,2287
drive,2542,1486,1603,5643

# prob_derivative
,walk,cycle,pt,drive
age,1.774328724642385e-05,3.153957359970279e-05,2.8395015281854726e-05,3.228514459699603e-05
distance,-8.597765185122968e-05,-0.0001528295428479885,-0.00013759213297444162,-0.00015644231441310787
dur_walking,-0.7636875660642001,0.29207738932337274,0.1901598363056756,0.28145034043515205
dur_cycling,0.20101190904336233,-0.9342461223217019,0.34041530752402327,0.3928189057543295
dur_pt_access,0.12199783030140292,0.3173354152148105,-0.7840740041483479,0.34474075863213355
dur_pt_inv,0.055184185281537665,0.14354268683585383,-0.3546660216207313,0.15593914950334076
dur_pt_int_total,0.08116136266983479,0.2111133833987164,-0.5216200522046626,0.2293453061361107
pt_n_interchanges,0.0004116084857487664,0.001070657973246934,-0.0026453873217674654,0.0011631208627717843
dur_driving,0.2171445187296506,0.44036786973547587,0.41457815434640505,-1.0720905428115344
cost_transit,0.007223980812038882,0.018790702628305764,-0.046428166363225484,0.02041348292288112
cost_driving_total,0.005591503470149019,0.01133953777038997,0.01067544878515672,-0.027606490025695617

# elasticity
,walk,cycle,pt,drive
age,0.005737911936534169,0.005372397080862361,0.0051324412967126195,0.005108316054679768
distance,-3.970471910013483,-3.265932235171631,-2.2976352023350994,-2.9423889446212046
dur_walking,-8.605392687827983,0.4449978636624372,0.4449978636624372,0.4449978636624372
dur_cycling,0.4306260454965192,-1.5647200166923418,0.4306260454965192,0.4306260454965192
dur_pt_access,0.2334397267560644,0.2334397267560644,-0.5777404957246985,0.2334397267560644
dur_pt_inv,0.2334567179955544,0.2334567179955544,-0.3702962080814202,0.2334567179955544
dur_pt_int_total,0.06289112350956562,0.06289112350956562,-0.09059006025371634,0.06289112350956562
pt_n_interchanges,0.0027341112549645486,0.0027341112549645486,-0.003777542984609194,0.0027341112549645486
dur_driving,0.45522986158421475,0.45522986158421475,0.45522986158421475,-1.265022957704032
cost_transit,0.16239006178202373,0.16239006178202373,-0.3152198584809514,0.16239006178202373
cost_driving_total,0.04603309887002117,0.04603309887002117,0.04603309887002117,-0.25406766439647155

# market share
,mean
walk,0.1935000052328603
cycle,0.2466985307970737
pt,0.27834062445498475
drive,0.28146083951507866

# value of time of driving
,VOT_drive
VOT_drive,38.83472842123906

# value of time of pt
,VOT_pt
VOT_pt,7.6390271122499644

