# overall_metrics
,overall
accuracy,0.3841945288753799
macro_f1_score,0.3020518240914293
macro_recall,0.4488546466096292

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.3705022488755622,0.5968283013113754,0.049389089657546036,0.0
recall,0.8441502988898377,0.6179349542153457,0.3333333333333333,0.0
f1-score,0.5149778588174003,0.6071982624883648,0.08603117505995204,0.0
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3954,276,454,0
cycle,1748,5871,1882,0
pt,343,231,287,0
drive,4627,3459,3188,0

# prob_derivative
,walk,cycle,pt,drive
age,0.0036132179662856706,0.03285993040170207,-0.03645897010830127,-1.4178982337654023e-05
distance,-0.2136421852206896,0.05011360999167712,0.16338458972753528,0.0001439870298513302
dur_walking,-0.2511802954999699,0.38892269897279846,-0.1381324601785708,0.0003900548285083916
dur_cycling,0.05503668044031958,-0.017026181890714247,-0.03804175600654138,3.125756046056532e-05
dur_pt_access,0.04156280427535868,-0.06255705118481622,0.021082796564765114,-8.854828279451812e-05
dur_pt_inv,-0.043098443972657566,-0.04141784136852223,0.08452071067382527,-4.4246803352122475e-06
dur_pt_int_total,-0.001722372840053234,-0.05219422037788811,0.053965639030855383,-4.904518186076047e-05
pt_n_interchanges,0.05449395332698026,-0.009652172063956199,-0.044697687448876394,-0.0001440938750811529
dur_driving,-0.02147784697951756,0.03561761055888632,-0.014306679448895934,0.00016691510499673481
cost_transit,0.08177710416809239,-0.04836778817231863,-0.033377325081668366,-3.199078983860203e-05
cost_driving_total,0.01116378681987352,0.0071304494398293766,-0.018312423386747472,1.818652881609197e-05

# elasticity
,walk,cycle,pt,drive
age,-0.14431704918748028,0.3472292613424593,-0.9415073645019784,-0.34126281365758027
distance,-1.2529584467235924,-0.03564596149404631,1.161602045537897,0.024531347846641727
dur_walking,-0.8387461795860692,1.9154845212348788,-2.3978829805879,-0.34579897484394634
dur_cycling,0.6499723565691172,-0.1484649486754204,-0.12482575751115003,0.1455247308974977
dur_pt_access,0.33373633944726233,-0.8762670110221107,0.27052847530107216,-0.35823221364634966
dur_pt_inv,-0.057564668747757466,-0.40431829508196787,0.15456809113174277,-0.25311601385925697
dur_pt_int_total,-0.037480358481923715,-0.21420495434316172,0.2510789726314646,-0.04678059635922965
pt_n_interchanges,-0.3263900657481896,-0.14371055778461161,0.13642685641951077,-0.2049465414510814
dur_driving,0.09331431581290148,0.2591113764533316,-0.044561596080267996,0.19935916178033825
cost_transit,0.029452503498406668,-0.26148604831234956,-0.06679684144903011,-0.2290540113741005
cost_driving_total,-0.006918834788049866,0.019739381388495316,-0.15176546965703247,-0.07440899401971089

# market share
,mean
walk,0.3639882802963257
cycle,0.3711996376514435
pt,0.26411277055740356
drive,0.0006983279599808156

# value of time of driving
,VOT_drive
VOT_drive,-18.80388604205386

# value of time of pt
,VOT_pt
VOT_pt,3.656859631000462

