# overall_metrics
,overall
accuracy,0.6669186930091185
macro_f1_score,0.5470741027024166
macro_recall,0.5691667844495264

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5969356272361092,0.08546729056227353,0.78247969724479,0.7585268392883859
recall,0.6899444918872758,0.2414634146341464,0.5937690769392696,0.7514901543374136
f1-score,0.6374372729702789,0.12343091716732149,0.6735416171353541,0.753886603536712
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3231.7,383.6,256.0,812.7
cycle,184.0,207.9,222.9,246.2
pt,911.8,1291.2,5641.4,1656.6
drive,1117.9,584.4,1099.4,8472.3

# prob_derivative
,walk,cycle,pt,drive
age,0.005694096450271347,0.03664585162123432,-0.0006923271157710594,-0.04164762145829485
distance,-0.18247267023756356,0.10119426473323499,0.0641044411886577,0.017173963377856843
dur_walking,-0.2974086304565952,-0.30050009040795,0.1677393248340702,0.4301693963788748
dur_cycling,-0.010683895953926319,-0.005111502597192077,0.053814874187964275,-0.03801947584957837
dur_pt_access,-0.0015931707345523832,0.046283545938413044,-0.06730080458820197,0.022610429153007816
dur_pt_inv,-0.044400401726660134,0.09510005433945803,-0.07208995331364393,0.021390300402918554
dur_pt_int_total,0.11678204351608432,0.29939015415723375,-0.14861239972390322,-0.2675597986526794
pt_n_interchanges,-0.06703326657362134,-0.19354573724987637,0.06484770247962451,0.19573130192313506
dur_driving,0.012301541205373,0.04054087665218672,0.13774336737355208,-0.19058578566569367
cost_transit,0.034691215143034734,-0.05164571612488273,-0.03162803648485796,0.04858253812463211
cost_driving_total,0.10102511109915552,0.24703061376841867,-0.06297166055720152,-0.28508406548527293

# elasticity
,walk,cycle,pt,drive
age,-0.1837697760959822,-0.5002699947256507,-0.009841915796399404,0.21803182547196345
distance,-0.29326699591434174,0.7090921018022215,0.19071784538494232,-0.16461372537282207
dur_walking,-1.93457865254418,-3.007637419074121,0.30153328640556276,1.263103234803877
dur_cycling,0.01940525528176211,0.1412576287043353,0.28021316734396023,-0.17513506190130504
dur_pt_access,0.091946016241353,0.29383448701059117,-0.6520763146859421,0.1656657781719595
dur_pt_inv,0.0005836057941197738,0.5007148738000896,-0.41957494656658384,0.1389702866571756
dur_pt_int_total,0.12215986659688949,0.30909337780017554,-0.1633809233673773,-0.018169563394088893
pt_n_interchanges,-0.33449485816797025,-0.5910646597838312,0.04211925058380902,0.21899921690620483
dur_driving,0.15988532992315996,0.44747873641471314,0.8000292236344294,-0.7887188666604784
cost_transit,-0.22371637701360209,-0.578674169664898,0.010855788023025614,0.159138777885773
cost_driving_total,0.04006794487099339,-0.09568132056743826,0.18941255769290322,-0.006487100581572789

# market share
,mean
walk,0.18943992108106614
cycle,0.1596895046532154
pt,0.2868970990180969
drive,0.363974329829216

# value of time of driving
,VOT_drive
VOT_drive,11.923811154042609

# value of time of pt
,VOT_pt
VOT_pt,17.83221165923591

