# overall_metrics
,overall
accuracy,0.6118161094224924
macro_f1_score,0.5293531098932023
macro_recall,0.5712796668155357

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.601681273475228,0.06812447434819176,0.7667849538679915,0.7855062724014337
recall,0.7181895815542272,0.37630662020905925,0.5685717292916536,0.6220507362072024
f1-score,0.654793187347932,0.1153640733487627,0.6529674845884202,0.6942876942876942
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3364,515,288,517
cycle,174,324,196,167
pt,800,2068,5402,1231
drive,1253,1849,1159,7013

# prob_derivative
,walk,cycle,pt,drive
age,-0.0004290751623957103,0.00018869065176453515,0.01119519424209113,-0.010954809331631368
distance,-0.3269770819604315,0.21806804883800537,0.07148837416059388,0.037420663140056605
dur_walking,-0.30933891964248394,-0.43402991407109626,0.25676500247703443,0.4866038385383845
dur_cycling,-0.01874188146661679,0.05709651595052914,0.025500523756352703,-0.06385515729731016
dur_pt_access,-0.009011269954583151,0.045721420934448545,-0.05978408755236851,0.0230739366230658
dur_pt_inv,-0.05656350424392095,0.1327920130753419,-0.08430049124727566,0.008071982360030443
dur_pt_int_total,0.003920084185675123,0.04496516776995632,-0.05488713983413894,0.006001886717164523
pt_n_interchanges,0.024162936615678157,-0.10085192438520837,0.014662473852805282,0.06202651398803746
dur_driving,0.06826609551050797,0.07869116332421926,0.11551962702759652,-0.26247688576213835
cost_transit,0.03428518790548562,-0.004312747202590144,-0.04136409368070017,0.011391652748137427
cost_driving_total,0.03271508658775314,-0.045743427389534554,0.04142713237772589,-0.02839879164664615

# elasticity
,walk,cycle,pt,drive
age,-0.05265311638492811,-0.976750665674884,-0.05558509857990934,0.36767894223089903
distance,-0.6503714299042153,1.383528597004075,0.03302355261238458,-0.24691815651903837
dur_walking,-1.0460465347898205,-4.159793477377713,0.7748215464000701,1.4835275912138952
dur_cycling,0.03431430304264063,0.5135373281945947,0.16321045176513063,-0.1622022878052315
dur_pt_access,0.01541423475129593,0.490423434330028,-0.5942071443423116,0.14925661811435106
dur_pt_inv,-0.14303563575177852,0.7502681942812327,-0.5210817635613988,0.0690728248599096
dur_pt_int_total,-0.051932865927564714,0.0849149415986184,-0.1630987649042583,0.07691554853703177
pt_n_interchanges,-0.06719731964096395,-0.08912835007489017,-0.028909691816751917,0.05594961479424574
dur_driving,0.3149623597396576,0.7670032030660507,0.6617597275415857,-1.0853348984937352
cost_transit,0.07123311972249123,0.08881168416313877,-0.14323648460597302,-0.11350212896608905
cost_driving_total,-0.02281002013460416,-0.18971683874566586,0.07469742763943044,-0.13131527251948977

# market share
,mean
walk,0.19389928877353668
cycle,0.20371167361736298
pt,0.2891532778739929
drive,0.3132363259792328

# value of time of driving
,VOT_drive
VOT_drive,36.25767560770522

# value of time of pt
,VOT_pt
VOT_pt,4.54477676203994

