# overall_metrics
,overall
accuracy,0.6978343465045592
macro_f1_score,0.5655491884797836
macro_recall,0.5776069587383013

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6002455709524644,0.11313291139240507,0.7975909924063891,0.7433643424084664
recall,0.7305721605465414,0.16608594657375145,0.6411956636143564,0.772574064218556
f1-score,0.6590274434280211,0.13458823529411765,0.7108932843223058,0.7576877908746901
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3422,228,352,682
cycle,187,143,279,252
pt,799,537,6092,2073
drive,1293,356,915,8710

# prob_derivative
,walk,cycle,pt,drive
age,-0.005648143504540188,0.0058305850105483115,0.009013813554357685,-0.009196255894929242
distance,-0.2612921144764289,0.09106563283619165,0.10684226290755341,0.06338421837343637
dur_walking,-0.4144526470486644,-0.20531430446720683,0.11389736624102081,0.5058695761918469
dur_cycling,-0.026848858303138483,0.01923107394009433,0.04388336653694538,-0.036265581009546875
dur_pt_access,0.00180092815157453,0.03387920945419173,-0.05569854614350016,0.020018409037664185
dur_pt_inv,-0.03525799468618946,0.05951688695238685,-0.0438307365157928,0.019571844147473868
dur_pt_int_total,0.10805231991247942,0.10893148652745531,-0.04561915257813241,-0.17136465206855633
pt_n_interchanges,-0.04234654729073066,-0.03192892101990851,-0.016028758259811968,0.09030422708369093
dur_driving,0.045142638601777925,0.012370835148713165,0.15621828700982918,-0.21373175912819029
cost_transit,0.010642081817863068,-0.05602686038926094,-0.026061278353852833,0.07144605756351373
cost_driving_total,0.09292338212814395,0.12531348655753233,0.0199991106300472,-0.2382359742355046

# elasticity
,walk,cycle,pt,drive
age,-0.21663649470731636,-0.7641010826528772,0.04985420805940265,0.3707421097601993
distance,-0.3816424287299186,0.7413159048760395,0.3842007622381409,-0.1553763567781456
dur_walking,-2.070388461434517,-3.3868121491641476,-0.021158733518190084,1.3905636205019507
dur_cycling,0.18882998648931984,0.45356718235242055,0.27870762981503394,-0.1845046698888112
dur_pt_access,0.15569545873137988,0.3877565165115757,-0.6305306377708146,0.18239640156715117
dur_pt_inv,0.07409024528014506,0.5147038108566692,-0.3518128283550001,0.18658060546698085
dur_pt_int_total,-0.0017573820756250516,-0.019549642215451628,-0.16057048306843574,0.07139898877643
pt_n_interchanges,-0.1421479436961394,-0.17462534012972758,-0.02431764428588148,0.0789111850556358
dur_driving,0.2284079911417776,0.3383036479565954,0.8991518238645609,-0.8997025838188285
cost_transit,-0.3273142098082888,-0.7390740805687543,0.004404086273652875,0.437172998107453
cost_driving_total,-0.025179081386171337,-0.20801706182150886,0.19651307230062595,0.057404256783270685

# market share
,mean
walk,0.20071685314178467
cycle,0.10193565487861633
pt,0.29582658410072327
drive,0.4015204608440399

# value of time of driving
,VOT_drive
VOT_drive,1.138563937874418

# value of time of pt
,VOT_pt
VOT_pt,-24.722857400024175

