# overall_metrics
,overall
accuracy,0.7231003039513678
macro_f1_score,0.526077372060093
macro_recall,0.5214033422887342

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7601763907734057,0.7333608077477849,0.0,0.7080740794963766
recall,0.47843723313407344,0.7491842963898537,0.0,0.8579918396310094
f1-score,0.5872641509433962,0.7411881085021087,0.0,0.7758572287948667
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2241,855,1,1587
cycle,313,7118,4,2066
pt,107,419,0,335
drive,287,1314,0,9673

# prob_derivative
,walk,cycle,pt,drive
age,-0.002281892028911621,0.016342324251217812,0.0005683922708357289,-0.014628824558529003
distance,-0.03570684636557413,0.01952597657485893,0.005316142032845877,0.010864727529549041
dur_walking,-0.04318755747331295,-0.004856397263867436,-0.002460603832684602,0.05050455885664899
dur_cycling,0.010305004156099449,0.006285217914614356,0.0050556242801957545,-0.021645846311291007
dur_pt_access,0.0028899844714658984,-0.034765876720398624,0.005667370077684386,0.02620852200895116
dur_pt_inv,0.003393409606179772,-0.013925651838311494,0.008331649219198382,0.0022005929188807704
dur_pt_int_total,0.000524879339174306,-0.016909081242852682,0.001087001974714999,0.015297199849635689
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.021175499148470805,0.07864055112308525,0.019128312637572257,-0.11894436310302785
cost_transit,0.01873057799562778,0.004051772629461193,0.011418806634768545,-0.03420115760325007
cost_driving_total,0.02059148006428257,0.005790714247030954,-0.003853435466017127,-0.0225287587804796

# elasticity
,walk,cycle,pt,drive
age,-0.06542712280646958,0.10929250895974363,-0.08616635843174303,0.15959184584297167
distance,-0.020668512049313886,0.03520523173278837,0.06122424577762779,0.053552901994550796
dur_walking,-0.02593206382060677,-0.023466030898200797,-0.02971221333269404,0.1379467587235085
dur_cycling,0.06566360997001512,0.05154900533775918,0.07664027038277846,0.013632593886413778
dur_pt_access,0.07001773147221166,-0.2044718296014278,0.09737384395411598,0.17006466218123942
dur_pt_inv,0.07051168625800422,-0.07940922346832052,0.07921877312512862,0.09564539984056201
dur_pt_int_total,0.01137842873662888,-0.04741777886480645,0.01609134015110034,0.061306955686223935
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.14925908302434449,0.493177779757245,0.2470734887139467,-0.23276873263226647
cost_transit,0.08488149491112919,0.11656615342832466,0.12738402715021718,-0.05879091103627814
cost_driving_total,0.03516650426186377,0.05064630911236829,0.013371724759396773,0.017168889524474918

# market share
,mean
walk,0.1527727246284485
cycle,0.33945751190185547
pt,0.08369313180446625
drive,0.42407745122909546

# value of time of driving
,VOT_drive
VOT_drive,25.442276652739974

# value of time of pt
,VOT_pt
VOT_pt,6.782175458699955

