# overall_metrics
,overall
accuracy,0.703951367781155
macro_f1_score,0.5629674480484658
macro_recall,0.5710586795909265

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6069797186186735,0.772085665612071,0.09912280701754386,0.7614239707546349
recall,0.7092228864218617,0.6678244395326808,0.13124274099883856,0.7759446514103246
f1-score,0.6541301565422862,0.7161803713527852,0.11294352823588207,0.7686157360629092
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3322,343,196,823
cycle,842,6345,661,1653
pt,196,287,113,265
drive,1113,1243,170,8748

# prob_derivative
,walk,cycle,pt,drive
age,0.00044105766385578644,0.008467478233783679,0.003832323618239963,-0.01274085932451912
distance,-0.07044522043241964,0.05028866385438105,-0.015415589665178656,0.03557214594306449
dur_walking,-0.08215618664576561,0.015132527155904385,-0.02264683697964789,0.08967049641470018
dur_cycling,-0.003396776299055007,0.027641000131577678,-0.014850341348158932,-0.009393882722686105
dur_pt_access,-0.0005506186442960901,-0.0250899877261388,0.003987402841179612,0.021653203480379773
dur_pt_inv,-0.012507752282966559,-0.010425522264174113,0.014827415925134277,0.008105857948801733
dur_pt_int_total,0.01471783560632596,-0.026139558506992962,0.045640338927837094,-0.03421861632072724
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.0029105847451199847,0.07869034006084094,0.009817107796271452,-0.09141803243641503
cost_transit,0.03490800846236699,-0.009245679523661949,0.05835219943876551,-0.08401452873013843
cost_driving_total,0.05829389725338436,-0.02139593242641769,0.1422382649206623,-0.1791362301745278

# elasticity
,walk,cycle,pt,drive
age,-0.04901756533128785,0.11362316132554964,-0.1784316123571933,0.23497650923608707
distance,-0.053287214925990325,0.1375134967047463,-0.051152899857169816,0.06615451480754074
dur_walking,-0.06596400260448847,0.04008500458924294,-0.12690156891942383,0.22209361092532937
dur_cycling,-0.0016132373082656014,0.12524249330118986,-0.043434423806794395,0.020224982022923478
dur_pt_access,0.02068765060289998,-0.16309335421709778,-0.0031691863496573227,0.17645246849104762
dur_pt_inv,0.03480542855146501,-0.07208071168060855,0.05974074456580686,0.11695750674933245
dur_pt_int_total,-0.0002579162437041783,-0.039961091264918217,0.021567218277451287,0.04008218869013355
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.05507125922477637,0.461134558472442,0.08884554872878209,-0.23851990638779674
cost_transit,0.11829125333045357,0.08968005073745772,0.21579747821674516,-0.10833682042245585
cost_driving_total,0.09011792705496598,0.07124491994537402,0.19417946086655247,-0.03460841194977827

# market share
,mean
walk,0.20273123681545258
cycle,0.2923768162727356
pt,0.15584363043308258
drive,0.34904804825782776

# value of time of driving
,VOT_drive
VOT_drive,4.951312183212143

# value of time of pt
,VOT_pt
VOT_pt,4.2753369539786235

