# overall_metrics
,overall
accuracy,0.6786474164133739
macro_f1_score,0.5198462760340486
macro_recall,0.5217313936760943

# class_specific_metrics
,walk,pt,cycle,drive
precision,0.6095121453357828,0.7053894927536232,0.16556291390728478,0.6931178646084579
recall,0.6374893253629377,0.6557204504788969,0.029036004645760744,0.764679794216782
f1-score,0.6231868934571637,0.6796487208858343,0.049407114624505935,0.7271423751686908
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,pt,cycle,drive
walk,2986,503,16,1179
pt,859,6230,81,2331
cycle,176,353,25,307
drive,878,1746,29,8621

# prob_derivative
,walk,pt,cycle,drive
age,-0.01222841525917783,0.02773513775992754,0.001218230273099206,-0.01672495168848027
distance,-0.2994565484997124,0.2927736458393195,0.00883480514864973,-0.00215190471894511
dur_walking,-0.4377104418373245,-0.02692776129859512,-0.052663972179685825,0.5173021730151853
dur_cycling,0.05136392824315603,0.045851850054433714,0.021806235071377352,-0.11902201372346687
dur_pt_access,0.011039423016620123,-0.040532717924079344,0.0052297463541741,0.024263548813757554
dur_pt_inv,-0.010046257777663147,-0.060389585781051615,0.007822014102035311,0.06261382880296643
dur_pt_int_total,0.024582935350113567,0.025122558355486095,0.005307401050527727,-0.05501289406381684
pt_n_interchanges,0.036020071699603834,-0.04392941367682318,-0.004693550375292558,0.012602892708655196
dur_driving,0.0029958576161998323,0.14001080352791534,0.018599270382038152,-0.16160593154566943
cost_transit,0.037939532324220135,-0.008509244054417163,0.006023958457503124,-0.03545424752781937
cost_driving_total,-0.036002667322762735,-0.037152903946096896,-0.016907522922213016,0.09006309436746392

# elasticity
,walk,pt,cycle,drive
age,-0.3617336347357467,-0.45572374708030233,-1.2382089033157655,0.14636003451936766
distance,-1.7626283488263095,1.2943443189769894,-1.438454680917054,-0.5213331756780333
dur_walking,-3.307576809117613,-1.6160000136527684,-5.37761280242601,1.332416722255723
dur_cycling,1.4178090368525593,0.6887017804425841,2.6675126805823193,-0.23342165594262324
dur_pt_access,0.4335552952375526,-0.842187650805188,0.2158966376720733,0.3024600821330885
dur_pt_inv,0.3526588036468926,-0.5320839947421829,0.3693073572854908,0.39710738460323985
dur_pt_int_total,0.017496853910275025,-0.19654361169280216,-0.05290746680920195,-0.06139009944005938
pt_n_interchanges,-0.08369069020609585,-0.08170218816338831,-0.20589102148619393,0.02308783433355732
dur_driving,0.34964197874456954,1.4335574213461815,1.5498212516251286,-0.9357360181889499
cost_transit,0.16365061616573026,0.18854674814977485,0.39357943858333355,-0.35289171182679574
cost_driving_total,-0.20056671497489206,-0.002901897522208864,-0.36979281222934685,-0.3231400515640813

# market share
,walk,pt,cycle,drive
market_share,0.19297544658184052,0.33532795310020447,0.01824895851314068,0.453445166349411

# value of time of driving
,VOT_drive
VOT_drive,-15.92380186512446

# value of time of pt
,VOT_pt
VOT_pt,-4.397442855243261

