# overall_metrics
,overall
accuracy,0.6929711246200608
macro_f1_score,0.5652887425842595
macro_recall,0.581991160741572

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5939759036144578,0.7592916229756496,0.10554089709762533,0.7790798194217654
recall,0.7367634500426985,0.6859277970739922,0.18583042973286876,0.7194429661167288
f1-score,0.6577091671431294,0.7207476222074762,0.13462347496844762,0.7480747060179848
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3451,359,242,632
cycle,822,6517,729,1433
pt,189,277,160,235
drive,1348,1430,385,8111

# prob_derivative
,walk,cycle,pt,drive
age,-0.0018901043079876535,0.015309166296772387,-0.006210941851520724,-0.007208119696440933
distance,-0.08463930322605334,0.05553629742488049,-0.015114265832469082,0.04421727167292272
dur_walking,-0.06940240110330334,0.021003962255984616,-0.03043431323270338,0.07883275228500486
dur_cycling,0.0008521487882437246,0.018374287285390672,-0.011835112020349661,-0.007391324246586377
dur_pt_access,0.00017923759956428134,-0.024583601755965412,0.005248390377822221,0.019155973623277964
dur_pt_inv,-0.007944830197208966,-0.01302712068663345,0.008839253479792562,0.012132697457476584
dur_pt_int_total,0.0003407338161413463,-0.011426539208994259,-0.0009902207191582152,0.012076026038189724
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.008713811929991993,0.07833659401329122,0.022073588609425113,-0.10912399498129276
cost_transit,0.010624191458989652,-0.0059522118653593924,0.008802935982242804,-0.013474915672227859
cost_driving_total,0.0028780369698048185,0.03331658945532484,-0.040725896124412034,0.004531269972436045

# elasticity
,walk,cycle,pt,drive
age,-0.0177004780005482,0.1877875548026741,-0.202074042643404,0.26274151506463056
distance,-0.03799794064636435,0.1395014147406693,-0.0605676041156945,0.10010468872925603
dur_walking,-0.02025960808662508,0.06399000224255483,-0.16418637007127843,0.2218217686616579
dur_cycling,0.03629913383587393,0.09407707367215427,-0.0435067234643674,0.029217194281132036
dur_pt_access,0.0402074910155565,-0.15343732417447337,0.03716169687649009,0.16620828530386747
dur_pt_inv,0.0502275978154663,-0.0827913033878594,0.05380211408964219,0.13614918312367352
dur_pt_int_total,0.003843839626923108,-0.04164464672060599,-0.0035679464482200668,0.061665149011550284
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.06839771008387935,0.43409099385485156,0.127809778094278,-0.2838974160394249
cost_transit,0.046897397405227643,0.06501576956804045,0.0337861889606564,-0.03709575147092249
cost_driving_total,-0.008464472805185681,0.11259121497727087,-0.08962189422197632,0.02944404889206557

# market share
,mean
walk,0.21180249750614166
cycle,0.30687403678894043
pt,0.16760548949241638
drive,0.3137208819389343

# value of time of driving
,VOT_drive
VOT_drive,-88.65812427111244

# value of time of pt
,VOT_pt
VOT_pt,-14.526712133798773

