# overall_metrics
,overall
accuracy,0.6628039513677811
macro_f1_score,0.549778221915885
macro_recall,0.578778569541274

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.576936026936027,0.08898305084745763,0.7968839336763865,0.7612161661104931
recall,0.7316396242527754,0.2682926829268293,0.5867803389116935,0.7284016320737982
f1-score,0.6451430722891567,0.13364188602834828,0.6758804631145056,0.7444474662315294
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3427,454,222,581
cycle,193,231,213,224
pt,981,1174,5575,1771
drive,1339,737,986,8212

# prob_derivative
,walk,cycle,pt,drive
age,-0.0027700631301379327,0.02686728896026124,0.00464535002615444,-0.028742575862745017
distance,-0.3208289410378958,0.2422751352360761,0.05979093405495981,0.018762869778643217
dur_walking,-0.2808217153008441,-0.4572194539653365,0.20434783446874363,0.5336933362686989
dur_cycling,-0.03117524810618854,0.012190857008448078,0.05063666427408115,-0.03165227325106292
dur_pt_access,-0.007500202567046396,0.0487255915185521,-0.0607072882250132,0.01948189994347234
dur_pt_inv,-0.04498409591235847,0.08789783968133678,-0.06692283282766166,0.024009088158599323
dur_pt_int_total,-0.014426108334119435,0.10051708762528024,-0.06421793256188398,-0.021873047328196213
pt_n_interchanges,0.023384596267656703,-0.12771523467146426,0.02586931582238244,0.07846132281358643
dur_driving,0.06084544853782087,0.06375782720722623,0.12741168317225943,-0.25201495851724093
cost_transit,0.03331651021632716,-0.011774150215089015,-0.04262078629140351,0.021078427263328915
cost_driving_total,0.00407735032590958,0.00689569652464596,0.032722671086973625,-0.04369571758765907

# elasticity
,walk,cycle,pt,drive
age,-0.056649921646912564,-0.29196617180515494,0.13480499700187712,0.20120170575082888
distance,-0.5775412539545329,1.8612697823750088,0.17091935256237334,-0.26447525680195016
dur_walking,-1.215579213349088,-4.84125378012947,0.510826688215451,1.5319337475711086
dur_cycling,-0.06652196598053406,0.3745232667319131,0.2997828960166526,-0.1402161735185471
dur_pt_access,0.1382528877341493,0.575860538237104,-0.6489425205218904,0.1453951465220467
dur_pt_inv,-0.021643624852736923,0.48486508755413305,-0.4155743659494733,0.13779998070021884
dur_pt_int_total,-0.017596100051748456,0.0132482321660028,-0.1488519639193343,0.061595329748385615
pt_n_interchanges,-0.04779612951361185,-0.10549840314260044,-0.02811984844838592,0.04626533835727362
dur_driving,0.19540619817177887,0.6419490666179514,0.8520661964583716,-0.9507520879690912
cost_transit,0.09180584102306792,0.028949258673118688,-0.19098767344403908,-0.13235690282640022
cost_driving_total,-0.011732671148728066,-0.07077872819622552,0.0638517936388846,-0.12519379634236252

# market share
,mean
walk,0.20627938210964203
cycle,0.1519390493631363
pt,0.28250470757484436
drive,0.3592756986618042

# value of time of driving
,VOT_drive
VOT_drive,-184.21844114188903

# value of time of pt
,VOT_pt
VOT_pt,-6.5290923195215536

