# overall_metrics
,overall
accuracy,0.6951747720364742
macro_f1_score,0.5672280013364986
macro_recall,0.5836317412079252

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6012558869701727,0.10387096774193548,0.7596576451538284,0.7815417187951111
recall,0.7359094790777113,0.18699186991869918,0.6912956530891485,0.7203299627461416
f1-score,0.661802822309686,0.13355454168394856,0.7238662037802391,0.749688437572121
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3447,246,381,610
cycle,190,161,277,233
pt,786,720,6568,1427
drive,1310,423,1420,8121

# prob_derivative
,walk,cycle,pt,drive
age,-0.0019659339779719504,-0.00617909005908192,0.016042205260747948,-0.007897180817492607
distance,-0.08511119175733926,-0.008972363311881731,0.05030035433052363,0.043783200466798254
dur_walking,-0.07229435267350053,-0.0331215301707838,0.023294449689684894,0.0821214335339385
dur_cycling,0.002331831987577134,-0.01313122199174062,0.0197986957498156,-0.008999305644578149
dur_pt_access,-0.00018011166230008394,0.0050511926025038284,-0.024440700611900436,0.019569619683439357
dur_pt_inv,-0.008187754612342498,0.00937813586297352,-0.012641527247434439,0.011451146082322816
dur_pt_int_total,-0.0002975736910348365,-0.0016333233639720137,-0.011596082757576242,0.013526979920348722
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.007419775230978958,0.020545919118519166,0.08202729429289246,-0.10999298860716329
cost_transit,0.009883826340453322,0.007787016392425624,-0.0048725490855815075,-0.01279829403228722
cost_driving_total,0.005773973143041191,-0.040635364470585474,0.03116320629644088,0.0036981852311865587

# elasticity
,walk,cycle,pt,drive
age,-0.015562792337253235,-0.20403009627054422,0.20276511788504478,0.2504340527244415
distance,-0.041322207458047946,-0.039607630179499295,0.12423606250592657,0.0949369472383317
dur_walking,-0.027284864810440932,-0.1768945483644487,0.06795170194663934,0.22883319506969757
dur_cycling,0.0296555489661589,-0.03501638133377213,0.09455715773839295,0.02067940918803565
dur_pt_access,0.04305651305793742,0.03770805478150692,-0.1515617666565718,0.17465439058150722
dur_pt_inv,0.04897797404603789,0.05933353806413284,-0.08144011361692244,0.139996649568841
dur_pt_int_total,0.003694415146276587,-0.004843661857769232,-0.03850269947821311,0.05997619648207191
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.0649779224372001,0.1060635576193017,0.4586760859726818,-0.2882916263665958
cost_transit,0.04387902423375374,0.03189485429996727,0.060907944935776774,-0.034279098166310674
cost_driving_total,-0.007881241715483244,-0.09507840463912588,0.10985021745829229,0.024869942557654002

# market share
,mean
walk,0.21175254881381989
cycle,0.16840195655822754
pt,0.30693191289901733
drive,0.3129124343395233

# value of time of driving
,VOT_drive
VOT_drive,80.23908382724392

# value of time of pt
,VOT_pt
VOT_pt,4.328288306854648

