# overall_metrics
,overall
accuracy,0.5413373860182371
macro_f1_score,0.4599280305781555
macro_recall,0.5041846320647734

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5005739063894912,0.05218411023160364,0.700112377588698,0.6543726665912434
recall,0.8379590093936806,0.2067363530778165,0.4590043153352279,0.5130388504523683
f1-score,0.626746506986028,0.08333333333333333,0.5544818817546091,0.5751504002386516
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3925,281,73,405
cycle,270,178,149,264
pt,1185,1569,4361,2386
drive,2461,1383,1646,5784

# prob_derivative
,walk,cycle,pt,drive
age,-1.3456838525972337e-05,-2.4134571216410286e-05,-2.1716163146771974e-05,-2.4847054452532315e-05
distance,0.00012774423478640955,0.00022910673454154743,0.00020614906230218984,0.00023587025671809145
dur_walking,-0.7926170509907546,0.3002114793108507,0.19985702977936934,0.29254854190053337
dur_cycling,0.21110303940011382,-0.9996020742664141,0.3620015825584387,0.4264974523078578
dur_pt_access,0.13609251504201048,0.35055655214237563,-0.871000243919877,0.3843511767354922
dur_pt_inv,0.060907349286834334,0.15688938043016631,-0.38981068186571427,0.17201395214871387
dur_pt_int_total,0.09538401740039094,0.24569677663056985,-0.6104634218579402,0.2693826278269769
pt_n_interchanges,0.00041410048978592485,0.0010666688016972231,-0.002650267926193778,0.0011694986347106132
dur_driving,0.22586527919205326,0.46827479937399685,0.4357776380346951,-1.1299177166007388
cost_transit,0.008158127744553358,0.021014272042696958,-0.05221250597978856,0.023040106192538413
cost_driving_total,0.007090840253337473,0.01470107228920836,0.013680852711554956,-0.03547276525410083

# elasticity
,walk,cycle,pt,drive
age,-0.004471187318504625,-0.0042000683503741094,-0.0039935445307551125,-0.003951534913541778
distance,6.060640927693744,5.0030144054117915,3.514128981648148,4.444064175153903
dur_walking,-9.17609497651533,0.46267743207574413,0.46267743207574413,0.46267743207574413
dur_cycling,0.4604171792145272,-1.7108635354515254,0.4604171792145272,0.4604171792145272
dur_pt_access,0.26177126605117745,0.26177126605117745,-0.6551947867370979,0.26177126605117745
dur_pt_inv,0.25928396252785024,0.25928396252785024,-0.4159714653086828,0.25928396252785024
dur_pt_int_total,0.07305791535223899,0.07305791535223899,-0.10972482806651863,0.07305791535223899
pt_n_interchanges,0.0027295760703139457,0.0027295760703139457,-0.003908871471838859,0.0027295760703139457
dur_driving,0.493345544458048,0.493345544458048,0.493345544458048,-1.3400287058518987
cost_transit,0.18268460123704539,0.18268460123704539,-0.3638794046021404,0.18268460123704539
cost_driving_total,0.05698122392629717,0.05698122392629717,0.05698122392629717,-0.3329557779529637

# market share
,mean
walk,0.19252847897006228
cycle,0.24345763819783456
pt,0.2782112270761673
drive,0.2858026557559402

# value of time of driving
,VOT_drive
VOT_drive,31.853105009063672

# value of time of pt
,VOT_pt
VOT_pt,7.465848929308427

