# overall_metrics
,overall
accuracy,0.6946808510638299
macro_f1_score,0.5669082967332207
macro_recall,0.5833692708668982

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5996873914553663,0.10550458715596331,0.7590977793279851,0.7801629132726403
recall,0.737190435525192,0.18699186991869918,0.6871908220187349,0.7221039560049672
f1-score,0.6613675541084084,0.13489736070381236,0.7213567561595403,0.7500115159611223
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3453.0,243.0,366.0,622.0
cycle,189.0,161.0,277.0,234.0
pt,817.0,717.0,6529.0,1438.0
drive,1299.0,405.0,1429.0,8141.0

# prob_derivative
,walk,cycle,pt,drive
age,-0.0023344742407652077,-0.006437983250685019,0.016113531928759525,-0.0073410750623364406
distance,-0.09142919603415565,-0.01062515083752895,0.05332001805861257,0.04873432845123679
dur_walking,-0.06671779041409574,-0.030815944723551703,0.021192549615144236,0.07634118516907175
dur_cycling,0.005062815553783698,-0.011373839158722084,0.016640886883655632,-0.010329863200935627
dur_pt_access,-7.096023613339124e-05,0.00568760736132775,-0.02467532638430187,0.019058679003045056
dur_pt_inv,-0.0076273866836242075,0.009050006514923888,-0.012435908694886698,0.01101328865573402
dur_pt_int_total,0.00047616340923898877,-0.0010490916783191665,-0.011803446277663013,0.01237637432215184
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.005987843208644804,0.015416054727395326,0.08977191089169176,-0.11117580894458139
cost_transit,0.01078323519639903,0.007377563585790128,-0.005118403369111581,-0.013042395252771946
cost_driving_total,0.0025357885972535302,-0.03872738139988256,0.02960079301776949,0.00659079893128855

# elasticity
,walk,cycle,pt,drive
age,-0.02129011591582159,-0.20764322158209703,0.19737639878358818,0.2512606729652138
distance,-0.05000015282912935,-0.044982305664694806,0.12732452045818068,0.1051957122224973
dur_walking,-0.023573785586382068,-0.16991911842403173,0.06265431309735534,0.21159653819178728
dur_cycling,0.04192382701856142,-0.03043366409921626,0.08712798791965902,0.021357158528244477
dur_pt_access,0.0529056329501498,0.04047938562254981,-0.15454519156077182,0.17118851430904072
dur_pt_inv,0.06138530508020222,0.06221261249364779,-0.08171548877459227,0.13829847594004577
dur_pt_int_total,0.0030237006025277207,-0.004737982472771762,-0.041704068424805806,0.06054770980223121
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.05495073242780482,0.08589842232919678,0.49362028996371554,-0.289643814143458
cost_transit,0.04837527865680587,0.03104159326135335,0.06567997091164332,-0.03855736216558635
cost_driving_total,0.022601174770214595,-0.08997350543557907,0.10979827377793042,0.01639393787007201

# market share
,mean
walk,0.2116636484861374
cycle,0.16872969269752502
pt,0.3062882423400879
drive,0.3133178949356079

# value of time of driving
,VOT_drive
VOT_drive,3.082297407733245

# value of time of pt
,VOT_pt
VOT_pt,-4.2503795550731605

