# overall_metrics
,overall
accuracy,0.6891337386018237
macro_f1_score,0.5326029208702339
macro_recall,0.5335885339495833

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6158010828153199,0.12140575079872204,0.7389156626506024,0.6993710691823899
recall,0.6556362083689155,0.04413472706155633,0.6455109988422272,0.7890722015256342
f1-score,0.6350946127597973,0.06473594548551959,0.6890624122240323,0.7415187130115861
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3071,36,384,1193
cycle,187,38,316,320
pt,866,191,6133,2311
drive,863,48,1467,8896

# prob_derivative
,walk,cycle,pt,drive
age,0.0064399694216948815,0.0037390375156620146,-0.004786228354732942,-0.005392778681138119
distance,-0.38282549543757455,0.021034379686856137,0.3416768145397534,0.02011430089482264
dur_walking,-0.6051256236578076,-0.06997419490349754,0.003880252670773174,0.6712195671882832
dur_cycling,0.008143184650848609,0.0006094505725180591,0.0742004129703807,-0.08295304740906245
dur_pt_access,0.016577806196145742,0.0030165601736672925,-0.04126542561603901,0.02167105912861817
dur_pt_inv,-0.020339354977378862,0.013547999914775084,-0.044499507341094216,0.05129086166136399
dur_pt_int_total,0.05501456911600242,0.0030447959943289173,-0.029170602877107956,-0.028888762253405063
pt_n_interchanges,0.0034592674984073434,-0.0025739456356092994,-0.04444116808671009,0.04355584688116826
dur_driving,0.09034169965925813,0.03279261393218585,0.09952318188168108,-0.22265749497681836
cost_transit,-0.006173228305310657,0.017106006580407746,-0.018536386917811565,0.007603609489240819
cost_driving_total,-0.03983788598692675,-0.010982478639254823,-0.06642206605765326,0.11724243068660621

# elasticity
,walk,cycle,pt,drive
age,-0.1307207965494195,-0.4249141803218189,-0.4693244356589312,0.3646615941991435
distance,-0.666531780176302,0.9007826329546091,2.040505983768831,-0.376724409107322
dur_walking,-3.586145132006475,-4.11180279456952,-1.5374245996567522,1.1859151385950057
dur_cycling,0.20926410797092337,0.3261331786903771,0.6190987134540696,-0.3715808253471316
dur_pt_access,0.13892445080346802,-0.28507474089736606,-0.9712117898755305,0.22002887178931038
dur_pt_inv,0.27161414760205116,0.3393997744579776,-0.6239374082407964,0.4833837873512229
dur_pt_int_total,0.028074777806977022,-0.07593853154949136,-0.24392076798186998,0.09190640938155825
pt_n_interchanges,0.10239301142819845,0.12723813075755275,-0.27178614770087955,0.015639571005924047
dur_driving,0.8133204518213103,1.4592684426594715,1.6184580357970668,-1.0559889796652602
cost_transit,-0.1300176076628716,-0.0716319184701307,-0.2529601231195154,-0.24495039908929633
cost_driving_total,-0.3431588380858757,-0.44159063764690737,-0.1255841153372248,-0.17030706417929645

# market share
,mean
walk,0.19079695641994476
cycle,0.02665053680539131
pt,0.3161701560020447
drive,0.4663769006729126

# value of time of driving
,VOT_drive
VOT_drive,-12.992446383479784

# value of time of pt
,VOT_pt
VOT_pt,-6.904741266567095

