# overall_metrics
,overall
accuracy,0.5362462006079027
macro_f1_score,0.45705509323334476
macro_recall,0.5032576833162204

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.49449311639549437,0.05060840707964602,0.7035053554040895,0.6600795135640786
recall,0.8435098206660974,0.21254355400696864,0.45626776128828544,0.5007095973035303
f1-score,0.6234811424964495,0.08175117266026358,0.5535338057843325,0.5694542519923333
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3951,283,65,385
cycle,272,183,149,257
pt,1229,1672,4335,2265
drive,2538,1478,1613,5645

# prob_derivative
,walk,cycle,pt,drive
age,3.845073677930572e-05,6.874955665033907e-05,6.209087238534414e-05,7.030895148558217e-05
distance,-0.0005740603658547058,-0.0010264145488177647,-0.0009270019745616848,-0.001049695943262032
dur_walking,-0.7700727369115592,0.2920566961392524,0.19367624277229017,0.28433979800001535
dur_cycling,0.19700478595405443,-0.928766608284013,0.3409484028079759,0.3908134195219896
dur_pt_access,0.12209798671531033,0.31864800436150087,-0.7839475288439961,0.34320153776718004
dur_pt_inv,0.05636084011909125,0.14708898738814555,-0.36187280825485096,0.15842298074761604
dur_pt_int_total,0.09564904275415327,0.24962226988856065,-0.6141283138291929,0.2688570011864761
pt_n_interchanges,-0.0009748924962602617,-0.0025442479172458152,0.006259436243725945,-0.002740295830219859
dur_driving,0.21817792295196078,0.4445626897323862,0.4177247675677028,-1.0804653802520445
cost_transit,0.0072427782255401136,0.018902005591480392,-0.04650329005928855,0.02035850624226819
cost_driving_total,0.0054857027889278496,0.011177752331317098,0.010502959655340203,-0.027166414775585155

# elasticity
,walk,cycle,pt,drive
age,0.01251404651635617,0.011727045136706244,0.011196348574269741,0.011156803227355312
distance,-26.701011976834266,-21.90612577253272,-15.479165686038364,-19.80257147580616
dur_walking,-8.739750863269215,0.4504596724304933,0.4504596724304933,0.4504596724304933
dur_cycling,0.4321351071038757,-1.5537866187585896,0.4321351071038757,0.4321351071038757
dur_pt_access,0.23332824136555508,0.23332824136555508,-0.5760925071788136,0.23332824136555508
dur_pt_inv,0.23705572087068588,0.23705572087068588,-0.3777284186747762,0.23705572087068588
dur_pt_int_total,0.07324497505954344,0.07324497505954344,-0.10709293048666062,0.07324497505954344
pt_n_interchanges,-0.006420391434913879,-0.006420391434913879,0.008956350416917211,-0.006420391434913879
dur_driving,0.45833477213462664,0.45833477213462664,0.45833477213462664,-1.2789718606822107
cost_transit,0.16192347131757354,0.16192347131757354,-0.3154986362876626,0.16192347131757354
cost_driving_total,0.0453645949249584,0.0453645949249584,0.0453645949249584,-0.2505681640410242

# market share
,mean
walk,0.19399232377049797
cycle,0.24653517147903029
pt,0.2786026107166455
drive,0.28086989403382573

# value of time of driving
,VOT_drive
VOT_drive,39.77210055789453

# value of time of pt
,VOT_pt
VOT_pt,7.781660346902071

