# overall_metrics
,overall
accuracy,0.6536094224924013
macro_f1_score,0.5478881252728315
macro_recall,0.5825597777333286

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5783072309230255,0.08921161825726141,0.7682154882154882,0.7769223077692232
recall,0.7410333048676346,0.2996515679442508,0.6003578570676771,0.689196381053752
f1-score,0.6496350364963505,0.13749000799360508,0.6739926739926742,0.7304347826086958
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3471.0,443.0,251.0,519.0
cycle,183.0,258.0,207.0,213.0
pt,871.0,1427.0,5704.0,1499.0
drive,1477.0,764.0,1263.0,7770.0

# prob_derivative
,walk,cycle,pt,drive
age,-0.004217986873579267,-0.0034662254081470937,0.007725931250952479,-4.1717885523966526e-05
distance,-0.0638940320193508,-0.00993224483285217,0.04686741218666454,0.026958865571982297
dur_walking,-0.07391879894063469,-0.02096940040926121,0.017397878235064557,0.07749032201880415
dur_cycling,-0.015439185592097941,-0.011101723239682643,0.03338985932427185,-0.006848950096753964
dur_pt_access,0.001395543508826485,0.012558401663981842,-0.024351924759305612,0.01039797998401443
dur_pt_inv,-0.01880333865599388,0.017301979134582066,-0.01042969540082216,0.01193105575568543
dur_pt_int_total,0.0013023584315515731,0.0016712469830681169,-0.013922896421386855,0.010949291751005057
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.00759759250218971,0.040458820368903664,0.05235654187013126,-0.10041295391938114
cost_transit,0.006811648312256438,0.015485605829002758,-0.010984669843779044,-0.011312583620316157
cost_driving_total,0.021474071996075702,-0.02610120052811946,0.02474059873300003,-0.02011346910439579

# elasticity
,walk,cycle,pt,drive
age,-0.016890480790955564,-0.1538471423239658,0.1417737279133266,0.25091356464844744
distance,-0.012412590307887125,-0.05200098323883347,0.14324407410418086,0.054569812373350075
dur_walking,-0.04139219181008119,-0.11720511319104761,0.07050840118499618,0.19096124229902614
dur_cycling,0.002381520251741275,-0.027690937298571985,0.14059105726071025,0.003448316965915453
dur_pt_access,0.05290635109943457,0.10864527510060894,-0.14176083185298016,0.13511543649577884
dur_pt_inv,0.030608809411922303,0.10518486309509413,-0.08481246195388503,0.13928258613297678
dur_pt_int_total,0.013033044852753245,0.015201295426809626,-0.052685917234364665,0.0639643061004055
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.07052329779393168,0.22169214502744572,0.2721532010519175,-0.25004863114723874
cost_transit,0.04410161409294285,0.07445608975413019,0.03510352442909218,-0.016157480849837747
cost_driving_total,0.0378720382097871,-0.027151131008652636,0.07735300327935216,-0.00622551017610236

# market share
,mean
walk,0.2113388627767563
cycle,0.21363548934459686
pt,0.28157222270965576
drive,0.2934528589248657

# value of time of driving
,VOT_drive
VOT_drive,0.7816948557660439

# value of time of pt
,VOT_pt
VOT_pt,56.71193159484553

