# overall_metrics
,overall
accuracy,0.5368161094224924
macro_f1_score,0.4565835648131501
macro_recall,0.5021852166242196

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.4964717741935484,0.051332955190017016,0.7063958368306195,0.6516121784069205
recall,0.8411614005123825,0.21022067363530778,0.442900747289759,0.5144580450594288
f1-score,0.624405705229794,0.08251652609984043,0.5444430068572907,0.5749690210656754
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3940,286,54,404
cycle,270,181,146,264
pt,1216,1644,4208,2433
drive,2510,1415,1549,5800

# prob_derivative
,walk,cycle,pt,drive
age,7.858854390083578e-06,1.4166265883402522e-05,1.2818761382527933e-05,1.466590605508706e-05
distance,6.929035980906622e-06,1.249018764682089e-05,1.1302112806959243e-05,1.2930713015439185e-05
dur_walking,-0.7739698717339287,0.29567338260867465,0.18931404931514773,0.28898243981010796
dur_cycling,0.19628740267107123,-0.9261906668603829,0.3376516699648988,0.392251594224411
dur_pt_access,0.0997000907416668,0.26785602041941553,-0.6648498653382595,0.29729375417717113
dur_pt_inv,0.05520228155867971,0.14830742225393553,-0.3681163095001545,0.16460660568753754
dur_pt_int_total,0.06264755948040779,0.16831003709806713,-0.4177651311496011,0.18680753457112365
pt_n_interchanges,0.0005493557079802024,0.0014759087242512494,-0.0036633774930036004,0.001638113060772141
dur_driving,0.21539771556346507,0.44040694446029804,0.4207680120689262,-1.0765726720926956
cost_transit,0.007310125148944473,0.019639511023492328,-0.04874755564139529,0.02179791946895836
cost_driving_total,0.005223004819203079,0.01067907144376794,0.01020286287184411,-0.026104939134815153

# elasticity
,walk,cycle,pt,drive
age,0.0025902344904546234,0.002431993275882731,0.0023183153947826537,0.0022997477226541028
distance,0.32642625018110083,0.2691160032346866,0.1882826091721397,0.24117290758131776
dur_walking,-8.897151901186348,0.4530516481166918,0.4530516481166918,0.4530516481166918
dur_cycling,0.42450050825751584,-1.5640119736024674,0.42450050825751584,0.42450050825751584
dur_pt_access,0.20161867101558928,0.20161867101558928,-0.4863212223992094,0.20161867101558928
dur_pt_inv,0.24191700840300012,0.24191700840300012,-0.3848286524302255,0.24191700840300012
dur_pt_int_total,0.05091154263610622,0.05091154263610622,-0.07203028410420687,0.05091154263610622
pt_n_interchanges,0.003815810957973453,0.003815810957973453,-0.00520302210609578,0.003815810957973453
dur_driving,0.4577324313177533,0.4577324313177533,0.4577324313177533,-1.2592607468835533
cost_transit,0.16995717897692014,0.16995717897692014,-0.33158938765320756,0.16995717897692014
cost_driving_total,0.04434867267814566,0.04434867267814566,0.04434867267814566,-0.23771229877218442

# market share
,mean
walk,0.19358496129004377
cycle,0.24473303079568642
pt,0.27808392725230535
drive,0.2835980806619672

# value of time of driving
,VOT_drive
VOT_drive,41.240190851734724

# value of time of pt
,VOT_pt
VOT_pt,7.551482421152595

