# overall_metrics
,overall
accuracy,0.7118199088145897
macro_f1_score,0.5131040512854474
macro_recall,0.5087911013577333

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7485530426827429,0.135814114727777,0.7227073721202053,0.7008043873962285
recall,0.4335397096498719,0.002555168408826946,0.7477212924955269,0.8513482348767075
f1-score,0.545633789804466,0.004963185124465469,0.7338043281412312,0.7680149020716268
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2030.7,4.4,915.1,1733.8
cycle,106.5,2.2,415.0,337.3
pt,338.8,8.7,7104.1,2049.4
drive,254.0,0.8,1421.1,9598.1

# prob_derivative
,walk,cycle,pt,drive
age,0.0017712920873727814,-0.0007414159070759493,0.041064983759744024,-0.0420948594541443
distance,-0.1309974814207502,-0.011675815204109668,0.15121865635182746,-0.008545360160126605
dur_walking,-0.2799746395572717,-0.06473471047916278,0.006679514078587477,0.33802983554400723
dur_cycling,-0.008955111518474765,0.005958402166961661,0.0512541868775068,-0.04825747744235846
dur_pt_access,0.00880530128946751,0.012071408229178652,-0.06065734007346858,0.03978063036258046
dur_pt_inv,-0.00969106524076429,0.018594122652036336,-0.04520942588062785,0.03630636827275263
dur_pt_int_total,0.03176039997731606,0.0052031202201537645,-0.04898284880512583,0.01201932852403746
pt_n_interchanges,-0.0009936001968923963,-0.0017785273020131753,-0.02746995124681855,0.0302420784827243
dur_driving,0.04095228687850918,0.0306595423025307,0.16911507254268668,-0.24072690123177098
cost_transit,0.029920313842496403,0.009253828796650942,-0.054548134073751565,0.01537399162194741
cost_driving_total,0.014688724464702053,0.0019860378786988302,0.0063703300692078925,-0.023045092563584408

# elasticity
,walk,cycle,pt,drive
age,-0.33493495255184524,-0.5090037583474538,-0.08803663709414601,0.168527746214456
distance,-0.6086215731468496,-0.2837981314054734,0.3931846735360316,-0.17028481522025904
dur_walking,-1.8888758319943622,-1.5114279950739562,-0.5541255746665502,0.6868238449926171
dur_cycling,0.12580639496770177,0.22613364282152038,0.33308505087910273,-0.12321394241009681
dur_pt_access,0.32597079394324485,0.401639489565083,-0.6349441618018978,0.2287967465109841
dur_pt_inv,0.08738583801904841,0.36335263935349826,-0.3373091836483877,0.18849252470886346
dur_pt_int_total,-0.018973735330168412,-0.03384297309321175,-0.13009037492773642,0.0750685983658127
pt_n_interchanges,-0.012507079685055668,-0.007575769353947912,-0.020402421075246233,0.04658855629340715
dur_driving,0.5792744166161354,0.7210493399178349,0.9255055623581643,-0.7016707532766085
cost_transit,0.09212513505471186,0.17993820909976788,-0.1776758665703458,-0.06700344488846595
cost_driving_total,0.017139703791954806,0.016705993977278896,0.03782994992753027,-0.1106587055057116

# market share
,mean
walk,0.12901553362607956
cycle,0.05176008529961109
pt,0.3633342981338501
drive,0.4558906227350235

# value of time of driving
,VOT_drive
VOT_drive,-27.32884156889878

# value of time of pt
,VOT_pt
VOT_pt,-1.7072117424031423

