# overall_metrics
,overall
accuracy,0.7071048632218845
macro_f1_score,0.5681149591164153
macro_recall,0.5706031000685423

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6526338057964882,0.1096938775510204,0.7660770762562962,0.7455387205387205
recall,0.6586251067463706,0.14982578397212543,0.688348594884749,0.7856129146709242
f1-score,0.6556157687812135,0.12665684830633284,0.7251358243707728,0.7650513950073421
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3085,267,466,866
cycle,156,129,310,266
pt,543,527,6540,1891
drive,943,253,1221,8857

# prob_derivative
,walk,cycle,pt,drive
age,0.0002906666645099906,-0.0021132225989764384,-0.002445493398299357,0.004268049238329816
distance,-0.29833230088496876,0.09302064147711131,0.15156851821355338,0.05374314051973728
dur_walking,-0.3970255642833701,-0.24069985351382361,0.12882134869583664,0.5089040730153309
dur_cycling,-0.030285516042609303,0.011009195751898232,0.05624403440828751,-0.03696771454300647
dur_pt_access,0.01220758872364552,0.037131681343580296,-0.068668484111687,0.019329214174845018
dur_pt_inv,-0.0340369608535507,0.05250964941377605,-0.04833180313621583,0.02985911427408264
dur_pt_int_total,0.0917376808388582,0.1497485900387203,-0.04628595740001971,-0.1952003158101478
pt_n_interchanges,-0.004985117443482498,-0.0664687947253734,-0.03333741897312142,0.1047913321282092
dur_driving,0.04316097017829892,0.039795782083911865,0.1407204776965004,-0.22367723116875737
cost_transit,0.03205370891685311,-0.03223627364538143,-0.031113471828563548,0.03129603727981363
cost_driving_total,0.07594557079351699,0.14478606966958119,0.03707934217021841,-0.2578109854794745

# elasticity
,walk,cycle,pt,drive
age,-0.33741120841713096,-1.1443553519082454,-0.11244688942944586,0.37165087154038995
distance,-0.4118208232511406,0.8007852343995581,0.39116202653349147,-0.1478374929700972
dur_walking,-1.901771115495355,-3.54213498850941,-0.017215111154544403,1.2954701554523727
dur_cycling,0.09450840133234856,0.33943162178863134,0.28040000842201873,-0.19377791614925005
dur_pt_access,0.29127497008163583,0.49309407391922344,-0.6674805381952924,0.13415479603378827
dur_pt_inv,-0.07653125828861397,0.37643869520457207,-0.3434534684969124,0.13378949288181724
dur_pt_int_total,-0.041871819959905014,-0.1882760543339575,-0.11179776107788955,0.06658298591414492
pt_n_interchanges,-0.10408681050681132,-0.025187074112565492,-0.024208907211548596,0.06715344325119003
dur_driving,0.29853458938578703,0.6344654711829454,0.7369395828975323,-0.7622489661107814
cost_transit,-0.1763341574525542,-0.42515546431047146,-0.07127879122130772,0.22532643068554223
cost_driving_total,0.06319556442129796,-0.057687406918500016,0.18280535664624645,-0.020837808417030885

# market share
,mean
walk,0.17161276936531067
cycle,0.10173151642084122
pt,0.33195236325263977
drive,0.3947039544582367

# value of time of driving
,VOT_drive
VOT_drive,7.939732390355325

# value of time of pt
,VOT_pt
VOT_pt,-10.286820766625555

