# overall_metrics
,overall
accuracy,0.7183928571428572
macro_f1_score,0.5223904816993528
macro_recall,0.5191031215940928

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7313413707162064,0.16046365914786967,0.7354868812346481,0.7064099133965098
recall,0.47899231426131517,0.0025551684088269454,0.7434901589306387,0.8513748447755898
f1-score,0.573600767368325,0.004998792497805762,0.7392702339039433,0.7716921330273367
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2243.6,2.2,787.8,1650.4
cycle,116.9,2.2,404.5,337.4
pt,414.9,6.4,7063.9,2015.8
drive,323.2,1.0,1351.4,9598.4

# prob_derivative
,walk,cycle,pt,drive
age,0.002290673573870272,-0.002219773457846018,0.043349672455406295,-0.043420572254087575
distance,-0.15668966581359095,-0.011858703220380917,0.14507752226375045,0.023470846788874622
dur_walking,-0.3052806989711104,-0.05573904317335241,0.028388143956178846,0.33263159827106714
dur_cycling,-0.004372384029042055,0.007922205314342276,0.05305101078238917,-0.05660083205700417
dur_pt_access,0.0069087517627980785,0.009662903878450006,-0.06662749486644405,0.05005583920314232
dur_pt_inv,-0.002669790033412324,0.01565124782561773,-0.050861534780696695,0.037880077092862056
dur_pt_int_total,0.03782603250843586,0.00330299229628546,-0.05837885661852125,0.01724983176780868
pt_n_interchanges,-0.006835796860656241,-0.0031665308467953095,-0.01697794855441609,0.026980276226436506
dur_driving,0.04782394455240371,0.031749175173401305,0.16564176261982438,-0.24521488195776847
cost_transit,0.03152834190545886,0.009466611987007954,-0.03896336369933052,-0.0020315902945586143
cost_driving_total,0.006453945405257979,-0.0003097727357540473,0.013149084404134967,-0.019293256913319314

# elasticity
,walk,cycle,pt,drive
age,-0.21667660804456906,-0.5119037628560068,-0.003536346370424596,0.11531357290652647
distance,-0.7142633043119772,-0.3525856606575408,0.356582538093297,-0.0710077194229883
dur_walking,-1.8268301268130875,-1.3629849675690557,-0.39726131914097,0.6525393156139867
dur_cycling,0.14408212911599177,0.24987926558789683,0.31812909053198357,-0.14683008354090007
dur_pt_access,0.30014220232429,0.30254657384461425,-0.713739278599185,0.29188650060387134
dur_pt_inv,0.16731775527635298,0.31055877177317837,-0.32893686293374536,0.15647381476754002
dur_pt_int_total,-0.007338874534864416,-0.03963056842188975,-0.13779588249818844,0.08959898564828869
pt_n_interchanges,-0.029791427663445134,-0.02129005170300979,-0.009581996932725457,0.030635662061028857
dur_driving,0.5905073282874935,0.7531296539262932,0.9002959560308957,-0.7589190164677276
cost_transit,0.1551602450452524,0.20107369977287562,-0.09136016262380903,-0.1171945678811543
cost_driving_total,0.007173120190808942,-0.005156139375167574,0.03836766603311205,-0.1216499394762511

# market share
,mean
walk,0.13993787840008737
cycle,0.051538820192217824
pt,0.3537970155477524
drive,0.4547263622283936

# value of time of driving
,VOT_drive
VOT_drive,-83.15471340116903

# value of time of pt
,VOT_pt
VOT_pt,7.272701392896556

