# overall_metrics
,overall
accuracy,0.5411094224924012
macro_f1_score,0.45977331266223426
macro_recall,0.5047175339739592

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5001271617497457,0.053003533568904596,0.6987096774193549,0.6542889390519188
recall,0.839666951323655,0.20905923344947736,0.45595200505209976,0.5141919460706049
f1-score,0.6268728084156837,0.08456659619450319,0.5518119864976754,0.5758418595410748
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3933,274,70,407
cycle,270,180,147,264
pt,1191,1586,4332,2392
drive,2470,1356,1651,5797

# prob_derivative
,walk,cycle,pt,drive
age,-8.878534438988458e-05,-0.00015912802970083554,-0.00014301077865902775,-0.0001636725636608754
distance,-1.5587380777604968e-05,-2.7936921441052117e-05,-2.5107335873712525e-05,-2.8734771376519147e-05
dur_walking,-0.7921947729684274,0.29872499679131004,0.19978735950597418,0.29368241667113953
dur_cycling,0.20856636326906525,-0.9913113478672555,0.3597929111172051,0.42295207348098834
dur_pt_access,0.13507022997299756,0.3483946932501737,-0.8626827070167017,0.3792177837935385
dur_pt_inv,0.060608610564801095,0.15633140100719936,-0.3871023262566239,0.1701623146846211
dur_pt_int_total,0.09248371029783556,0.23854874524381633,-0.5906860273402561,0.25965357179860815
pt_n_interchanges,0.0007894256249891535,0.002036212557844189,-0.005041998042723019,0.0022163598598896146
dur_driving,0.22738725292987322,0.46903648305423734,0.43429540389773963,-1.1307191398818552
cost_transit,0.00828792738990361,0.02137754500945492,-0.052934326370135454,0.02326885397077718
cost_driving_total,0.007111868743144053,0.014669801672024151,0.013583223634897541,-0.03536489405006605

# elasticity
,walk,cycle,pt,drive
age,-0.029417088996236483,-0.027644550861844388,-0.02633245527693242,-0.026034398463348693
distance,-0.7379673643050653,-0.6075501148500899,-0.429404175315421,-0.541840711035992
dur_walking,-9.151771108020728,0.4640687838229715,0.4640687838229715,0.4640687838229715
dur_cycling,0.4608471877743364,-1.6898882169286467,0.4608471877743364,0.4608471877743364
dur_pt_access,0.25862858283300094,0.25862858283300094,-0.6496008595962156,0.25862858283300094
dur_pt_inv,0.2565197177995605,0.2565197177995605,-0.4140587930373557,0.2565197177995605
dur_pt_int_total,0.07029650977135474,0.07029650977135474,-0.1065684278724983,0.07029650977135474
pt_n_interchanges,0.005160905934936299,0.005160905934936299,-0.007468674483605986,0.005160905934936299
dur_driving,0.49244069126063916,0.49244069126063916,0.49244069126063916,-1.3417870517764245
cost_transit,0.18385930590794256,0.18385930590794256,-0.3702728889450303,0.18385930590794256
cost_driving_total,0.05670513091219573,0.05670513091219573,0.05670513091219573,-0.3319513998735983

# market share
,mean
walk,0.19330602646196013
cycle,0.2439190797004804
pt,0.27727598411264776
drive,0.28549890972490716

# value of time of driving
,VOT_drive
VOT_drive,31.97292598363499

# value of time of pt
,VOT_pt
VOT_pt,7.312879048462204

