# overall_metrics
,overall
accuracy,0.7041793313069908
macro_f1_score,0.5647206990753584
macro_recall,0.5726281111223782

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6077530773470513,0.7713069908814589,0.10801080108010801,0.7592063079455853
recall,0.7062339880444065,0.6677191874539522,0.13937282229965156,0.7771864466915026
f1-score,0.653303051249136,0.7157847230057542,0.12170385395537525,0.7680911680911681
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3308,345,195,836
cycle,850,6344,635,1672
pt,186,284,120,271
drive,1099,1252,161,8762

# prob_derivative
,walk,cycle,pt,drive
age,0.0007961321967516546,0.008675571400297765,0.0030036119537617013,-0.012475315546878646
distance,-0.07886982613201504,0.05544042395268885,-0.016098575096466918,0.039527977202908765
dur_walking,-0.08240867146157077,0.01572445541080999,-0.023441953279734463,0.0901261694170314
dur_cycling,-0.003548194394628059,0.02781799504259881,-0.014093859020840389,-0.010175941521832928
dur_pt_access,-0.00048336758266308565,-0.025271926393409628,0.0037651050814981784,0.021990189064027967
dur_pt_inv,-0.013478390716379598,-0.010664459853331401,0.015782958206931798,0.008359892436090458
dur_pt_int_total,0.01422393427796704,-0.027482048909663753,0.048156972785319004,-0.03489885828948121
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.005337965530611323,0.08031509188872868,0.007154424065683714,-0.09280748138620673
cost_transit,0.037341652211261525,-0.008690559594325175,0.05540494355791159,-0.08405603583220732
cost_driving_total,0.07802019199771719,-0.028321163651517944,0.12559971507441522,-0.1752987432617317

# elasticity
,walk,cycle,pt,drive
age,-0.046582955581120654,0.11395037111570926,-0.1750462996781497,0.2405657059607641
distance,-0.0635020043965949,0.14426007585876177,-0.053326336775076026,0.07196170011412707
dur_walking,-0.07043050302204776,0.04195716988182773,-0.12269561923562705,0.2163020637484331
dur_cycling,0.0006796645090799587,0.1196557535500588,-0.04726788680941628,0.020351437274150893
dur_pt_access,0.02421751698469453,-0.16190169226634946,-0.0054703306218316945,0.18128168562245117
dur_pt_inv,0.04049271509346169,-0.07269315689999946,0.06412733096399337,0.11931815261825016
dur_pt_int_total,0.004471386987475188,-0.04122792179279295,0.025003038577076857,0.038905421198275086
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.07194463202801474,0.4675464548445463,0.08000716493248831,-0.23979187498676915
cost_transit,0.1309478884419319,0.09454416461289132,0.1905405889557912,-0.1087303296363025
cost_driving_total,0.08901233250169031,0.06800018297449544,0.1672014086011136,-0.02868857435439557

# market share
,mean
walk,0.20281367003917694
cycle,0.2923679053783417
pt,0.15578141808509827
drive,0.3490394353866577

# value of time of driving
,VOT_drive
VOT_drive,9.615827802637996

# value of time of pt
,VOT_pt
VOT_pt,-18.940796048890462

