# overall_metrics
,overall
accuracy,0.5322188449848024
macro_f1_score,0.4505871671585495
macro_recall,0.501390170396236

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.47024016707274624,0.05444305381727159,0.6967172954434101,0.6579575280362682
recall,0.8652860802732707,0.20209059233449478,0.44900536785601514,0.4891786411211637
f1-score,0.6093362399458768,0.08577766822775448,0.5460829493087558,0.5611518111518111
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,4053,218,79,334
cycle,300,174,144,243
pt,1392,1553,4266,2290
drive,2874,1251,1634,5515

# prob_derivative
,walk,cycle,pt,drive
age,1.7670148346059113e-06,2.7982762415240403e-06,2.5194310277492006e-06,2.8521173102805416e-06
distance,2.0760077453053754e-06,3.2876029318698273e-06,2.959996840398065e-06,3.350859036779099e-06
dur_walking,-0.7266604043074363,0.2679913567691035,0.19128300583047614,0.26738604170785757
dur_cycling,0.2211365319603654,-0.9495582090984437,0.339163185002609,0.38925849213546665
dur_pt_access,0.1650076807297883,0.3545657407952509,-0.8937613017572997,0.3741878802322577
dur_pt_inv,0.07896165127822005,0.16967147381294045,-0.427694443817413,0.17906131872625056
dur_pt_int_total,0.30106150213235316,0.6469159135888412,-1.6306945159446862,0.6827171002234828
pt_n_interchanges,-0.02531453204694879,-0.05439544249342988,0.13711573313188916,-0.05740575859151127
dur_driving,0.2486005433245012,0.43859303473439876,0.4032972732732955,-1.0904908513322003
cost_transit,0.010068474302732732,0.02163496895439901,-0.054535720153878836,0.022832276896746915
cost_driving_total,0.008358456737879315,0.014746391368813214,0.01355967596080193,-0.036664524067494736

# elasticity
,walk,cycle,pt,drive
age,0.0005097256204337196,0.00048670255832199296,0.0004642278557662703,0.0004606832924295683
distance,0.08599423647437719,0.07083687571743447,0.05158053732657169,0.06380335130616459
dur_walking,-7.341857211592089,0.43960990779012016,0.43960990779012016,0.43960990779012016
dur_cycling,0.4517407366757402,-1.6052306527665974,0.4517407366757402,0.4517407366757402
dur_pt_access,0.26077641491927334,0.26077641491927334,-0.677014410890108,0.26077641491927334
dur_pt_inv,0.2743775419002086,0.2743775419002086,-0.46403218417825914,0.2743775419002086
dur_pt_int_total,0.18729782634908612,0.18729782634908612,-0.29933074881545657,0.18729782634908612
pt_n_interchanges,-0.14020366151527996,-0.14020366151527996,0.2021015326122219,-0.14020366151527996
dur_driving,0.47359416300142965,0.47359416300142965,0.47359416300142965,-1.3087956555919757
cost_transit,0.1842776394191824,0.1842776394191824,-0.3847023516817088,0.1842776394191824
cost_driving_total,0.05820336409040355,0.05820336409040355,0.05820336409040355,-0.3477926896873223

# market share
,mean
walk,0.2040617873480854
cycle,0.2417734642496516
pt,0.2742342721787393
drive,0.27993047622352507

# value of time of driving
,VOT_drive
VOT_drive,29.742397564598

# value of time of pt
,VOT_pt
VOT_pt,7.84246439967463

