# overall_metrics
,overall
accuracy,0.7039133738601823
macro_f1_score,0.5656805964167287
macro_recall,0.57393046923258

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6069788797061523,0.11160318866253324,0.7722337440527022,0.7590267555632523
recall,0.705593509820666,0.1463414634146341,0.6662456583517525,0.7775412453432677
f1-score,0.6525816961200512,0.12663316582914574,0.7153350661091648,0.7681724576085527
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3305.0,199.0,342.0,838.0
cycle,189.0,126.0,278.0,268.0
pt,848.0,646.0,6330.0,1677.0
drive,1103.0,158.0,1247.0,8766.0

# prob_derivative
,walk,cycle,pt,drive
age,0.0011201015782829886,0.002497136928594437,0.008797221597080348,-0.012414460656881433
distance,-0.08019084735896986,-0.015556398728390127,0.054450526620933755,0.041296719219972564
dur_walking,-0.08258479102681641,-0.021505799846596556,0.01601357853568713,0.08807701271156487
dur_cycling,-0.0018528516260668312,-0.01465651715161427,0.023663260573062894,-0.007153891680083686
dur_pt_access,-0.000581461797879773,0.0038018727184441405,-0.02506084874242481,0.02184043754588641
dur_pt_inv,-0.013447597244224696,0.015216279235985413,-0.009942170856427863,0.008173488583927024
dur_pt_int_total,0.013918642523442862,0.049177251314092764,-0.02757058830545387,-0.03552530536615382
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.004509587553872332,0.006078912457302912,0.0836542589505837,-0.09424275877283013
cost_transit,0.03610964943277711,0.05786869858516878,-0.008972792579024145,-0.08500555546959737
cost_driving_total,0.08065000525554657,0.12265561602939241,-0.030218411003670644,-0.17308721096411142

# elasticity
,walk,cycle,pt,drive
age,-0.04430358029170383,-0.18196737906939672,0.11724483690343931,0.2418613254654215
distance,-0.061743934438588735,-0.05324353896292656,0.13431409526209231,0.07857107081101959
dur_walking,-0.07172535224070455,-0.1095205713431868,0.04367690988648804,0.21253057928166555
dur_cycling,0.007428198587797832,-0.049853811797837766,0.10344951909637534,0.026973047004074206
dur_pt_access,0.022631453799234723,-0.006702306857828804,-0.16165292687273106,0.17971297334422395
dur_pt_inv,0.04130969680904019,0.05950211988441396,-0.06993095472193882,0.1186721672407695
dur_pt_int_total,0.00249109624254475,0.023956658935013097,-0.04060276293895655,0.037006730639348416
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.06847265199535006,0.07169299397707454,0.49147464698720505,-0.23977776311418966
cost_transit,0.12772429490411275,0.1971982659530232,0.09086969933773711,-0.11003652310079388
cost_driving_total,0.09322542358936994,0.16587948124539906,0.0636949504559035,-0.03438262475300861

# market share
,mean
walk,0.20287016034126282
cycle,0.15611305832862854
pt,0.29198330640792847
drive,0.349031925201416

# value of time of driving
,VOT_drive
VOT_drive,-5.167080383598438

# value of time of pt
,VOT_pt
VOT_pt,47.35135202897008

