# overall_metrics
,overall
accuracy,0.6714285714285714
macro_f1_score,0.5582447343302797
macro_recall,0.5796374305607636

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6463308727746417,0.09048640915593706,0.7482533501317146,0.7763816629037008
recall,0.6355678906917165,0.2938443670150987,0.6876118303336491,0.7015256342025901
f1-score,0.6409041980624328,0.13836477987421386,0.7166520403685828,0.7370579190158894
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2977,618,377,712
cycle,127,253,249,232
pt,521,1113,6533,1334
drive,981,812,1572,7909

# prob_derivative
,walk,cycle,pt,drive
age,0.0009758302719374871,-0.0007417333174732358,0.004183095352447092,-0.004417191159978517
distance,-0.2973834590066038,0.1199121086247628,0.11419272867880088,0.06327861932344696
dur_walking,-0.404810987979219,-0.2641199434075349,0.15439713300189917,0.5145337977857
dur_cycling,0.002119717488345449,-0.022466923805803545,0.064970156219806,-0.044622950165755196
dur_pt_access,0.010071698670976,0.04733753492781584,-0.06351542917928645,0.006106196758184979
dur_pt_inv,-0.03972142389840755,0.09549891953054665,-0.0605650077188849,0.004787512636313077
dur_pt_int_total,0.10280674109456345,0.1724558093000104,-0.0755175048951068,-0.19974504634354046
pt_n_interchanges,-0.012445725741235831,-0.05706619658129657,-0.015261240816502637,0.08477316623375428
dur_driving,0.04416677616205804,0.04270777621816554,0.16074410456357435,-0.24761865777089093
cost_transit,0.021174704313452936,-0.049410141072165785,-0.03064885439860706,0.058884287715783606
cost_driving_total,0.10300737507069017,0.2178883426150755,-0.0036804769515827026,-0.31721524277314944

# elasticity
,walk,cycle,pt,drive
age,-0.29614066738148387,-0.974072689688507,0.016986839794176756,0.3423744254613444
distance,-0.5591620445549645,0.6818659261492641,0.3270260349223962,-0.15822632467474257
dur_walking,-1.717765346007832,-2.837042578367924,0.2663186414262349,1.499134581984035
dur_cycling,0.014706975582928744,0.06244953247534889,0.2892534760802052,-0.2938906862067965
dur_pt_access,0.2560149731649244,0.47649885340508713,-0.6728179223697226,0.06867686380117972
dur_pt_inv,0.07832011076153521,0.6296176471834775,-0.33671411918558053,0.06381965216149141
dur_pt_int_total,0.013455453714372404,-0.07619528208397401,-0.08237688834877019,0.09565005379101835
pt_n_interchanges,-0.13873941532052475,-0.14320398112693933,-0.03980846898883145,0.08783187637030392
dur_driving,0.11673918326979331,0.25181170943737163,0.7774064574163829,-0.9957580836100075
cost_transit,-0.30259908197777136,-0.7107128996272147,0.03816977390115947,0.2992991187137678
cost_driving_total,0.04511173335866647,0.009356149112157963,0.17384701676998263,-0.06895014719685419

# market share
,mean
walk,0.17261497676372528
cycle,0.15490485727787018
pt,0.3304821848869324
drive,0.34199756383895874

# value of time of driving
,VOT_drive
VOT_drive,-4.6739847525569145

# value of time of pt
,VOT_pt
VOT_pt,-43.50103799128941

