# overall_metrics
,overall
accuracy,0.6473404255319148
macro_f1_score,0.546600303128541
macro_recall,0.5848855698488221

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.582233502538071,0.7537226466399067,0.09120310478654592,0.7810317873892653
recall,0.7346285226302306,0.612672350278918,0.32752613240418116,0.6647152740819585
f1-score,0.6496129884840476,0.6759173246632606,0.14267644826713888,0.7181944510997172
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3441,282,428,533
cycle,825,5821,1479,1376
pt,189,198,282,192
drive,1455,1422,903,7494

# prob_derivative
,walk,cycle,pt,drive
age,-0.003947075951863445,0.010043501046541826,-9.719800243282868e-05,-0.005999227230575461
distance,-0.07945868813002395,0.04875183282063519,-0.005073659317954347,0.03578051434600979
dur_walking,-0.07143978440980771,0.02535450494567945,-0.02498279970818146,0.0710680787893493
dur_cycling,-0.01285040618831836,0.025995808019728044,-0.005043063656086091,-0.008102338086656287
dur_pt_access,-0.0002792374261587688,-0.024105040124815975,0.01351181925651226,0.010872458170282031
dur_pt_inv,-0.01062990207977096,-0.013078738109998779,0.02096401459769786,0.0027446257897788674
dur_pt_int_total,-0.00037225630809356667,-0.01202635118936709,0.003629740169749686,0.008768867333964958
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.010455983557772356,0.04941023207099619,0.04065347795438632,-0.10051969422666136
cost_transit,0.006709828354767902,-0.005619248748462191,0.010595760426188676,-0.011686340196924546
cost_driving_total,0.0015568545842308938,0.032508371384510744,-0.031523719044458845,-0.0025415068672931204

# elasticity
,walk,cycle,pt,drive
age,0.007702339930876457,0.20902758987013145,-0.11023252022977126,0.19761620071321492
distance,-0.025807543113913103,0.11335569257744188,-0.02762142242120143,0.07648222404463938
dur_walking,-0.035757871413898405,0.06686287399628062,-0.11364861799687097,0.17343567804651214
dur_cycling,-0.0016279366841020003,0.11161455297594099,-0.023031341221727467,0.0011774652043489747
dur_pt_access,0.06713453420036478,-0.12432214010480887,0.11855764236064573,0.11667035556469665
dur_pt_inv,0.06196691356996288,-0.07255762067738245,0.11375845176891236,0.14614369118251866
dur_pt_int_total,0.01406336103623752,-0.04504292078806284,0.01837009317562524,0.05178045451815734
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.06191324120428674,0.2837320100004508,0.1946069881288751,-0.2531386653284045
cost_transit,0.025293251761324097,0.02066722841160732,0.04818015792830787,-0.008254723717543143
cost_driving_total,0.020186331768027886,0.07321398045092918,-0.03754240405914108,0.04631779779279484

# market share
,mean
walk,0.20852310955524445
cycle,0.2831260561943054
pt,0.21452000737190247
drive,0.2938275933265686

# value of time of driving
,VOT_drive
VOT_drive,4.436356128322329

# value of time of pt
,VOT_pt
VOT_pt,15.835463995218246

