# overall_metrics
,overall
accuracy,0.7153495440729484
macro_f1_score,0.522647519131922
macro_recall,0.5186654538002727

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7210644437319653,0.19047619047619047,0.7149920886075949,0.7151056014692379
recall,0.4801451750640478,0.004645760743321719,0.7609725292074518,0.8288983501862693
f1-score,0.5764449570677944,0.009070294784580499,0.7372660990159587,0.7678087256593542
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2249,4,913,1518
cycle,116,4,420,321
pt,377,10,7230,1884
drive,377,3,1549,9345

# prob_derivative
,walk,cycle,pt,drive
age,-0.00498906131250785,-0.0033942502286805286,0.024066720705535092,-0.015683409670660724
distance,-0.15348510443055605,-0.014363171040946048,0.1729589199267556,-0.005110644374168076
dur_walking,-0.29213842985554245,-0.06534663045099756,0.007981227257630438,0.34950383149538455
dur_cycling,0.0005650052312340503,0.0039862091169858855,0.05176218330955372,-0.05631339760071758
dur_pt_access,0.010460218884097771,0.01096545709319757,-0.07580595526547532,0.05438027928981064
dur_pt_inv,-0.012062476693381202,0.02142439930127817,-0.055110810715219116,0.04574888838529068
dur_pt_int_total,0.00632517066285014,0.004440974017819327,-0.03645331872369774,0.025687174242460035
pt_n_interchanges,0.01978622952471417,0.005907103655993428,-0.022591845755930325,-0.0031014873737939797
dur_driving,0.02715458688978027,0.03045064902631023,0.17820106451147633,-0.2358062998210635
cost_transit,0.02685213588784687,0.00541047041622214,-0.05092038644823141,0.01865778019240137
cost_driving_total,0.015680593613755414,-0.0009824015051512357,0.008815144838008758,-0.023513337019016044

# elasticity
,walk,cycle,pt,drive
age,-0.2520523849859822,-0.5066442492981332,-0.15327807330570098,0.3094105867331743
distance,-0.5865696323489159,-0.3032238988697827,0.4310274278555608,-0.24081948413371243
dur_walking,-2.017124028295897,-1.6614879901967292,-0.6322136900217599,0.8045012101100734
dur_cycling,0.16653589574196867,0.18395754498502295,0.32385520054395267,-0.10495932537596142
dur_pt_access,0.24939953387153757,0.39843711742943144,-0.7130881092639055,0.3459350269795986
dur_pt_inv,0.04515390671305756,0.47325838039360907,-0.3393817986651455,0.24501570149800925
dur_pt_int_total,-0.048404685079304205,-0.03191895314417961,-0.09784302907984314,0.10722997288059521
pt_n_interchanges,0.0660631765979485,0.08514240019662059,0.004723895413568147,-0.07301173655966632
dur_driving,0.5919102693291449,0.7708299661130188,0.9089404968864386,-0.7791616305339039
cost_transit,-0.08076582488334125,0.13346410551021126,-0.10405449118747176,-0.005428079030023833
cost_driving_total,-0.03190850914643011,-0.029334925511552375,0.042102322160394653,-0.15177795761872057

# market share
,mean
walk,0.14188772439956665
cycle,0.04978761821985245
pt,0.37687647342681885
drive,0.43145111203193665

# value of time of driving
,VOT_drive
VOT_drive,-325.2663549570856

# value of time of pt
,VOT_pt
VOT_pt,3.7624961650698108

