# overall_metrics
,overall
accuracy,0.702355623100304
macro_f1_score,0.5700523883280499
macro_recall,0.5798165526269592

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.620996778472617,0.7602224024093595,0.11509146341463415,0.7654532348170842
recall,0.6996157130657558,0.6907693926955057,0.1753774680603949,0.7535036366861806
f1-score,0.6579660676638892,0.7238336825851991,0.13897837091578463,0.759431432147327
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3277,409,235,763
cycle,707,6563,638,1593
pt,172,291,151,247
drive,1121,1370,288,8495

# prob_derivative
,walk,cycle,pt,drive
age,-0.002518663636418066,0.01310713361980515,-0.008678733925466437,-0.0019097365985319243
distance,-0.08965390878233184,0.05850326132279152,-0.01830417317493064,0.04945482067480971
dur_walking,-0.07440012311307108,0.017807554582420886,-0.022724715681268475,0.0793172841905362
dur_cycling,0.0037425217658954143,0.018345275436241128,-0.017000926766727903,-0.005086870475545108
dur_pt_access,-0.001656527398773006,-0.023793365696891475,0.004196499421126439,0.021253393713108495
dur_pt_inv,-0.009110229134644699,-0.00972311392169377,0.011553172962093818,0.007280170116204223
dur_pt_int_total,0.008808663732338875,-0.019044794939541036,0.03524916614196397,-0.02501303491262805
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.005871100660184519,0.07527815242331753,0.012874345316558655,-0.0940235984918476
cost_transit,0.03334071281394937,0.0027293602603338965,0.056717417761231674,-0.09278749102837797
cost_driving_total,0.052967253071923036,-0.01585231541819649,0.11596118235950328,-0.15307611987816766

# elasticity
,walk,cycle,pt,drive
age,-0.07552060531515448,0.11444779692014088,-0.25173838756383293,0.290275289628532
distance,-0.048432557237835065,0.1459038052789763,-0.05448859364557794,0.09300684244573044
dur_walking,-0.04537085765112541,0.05453697670247285,-0.11554653409346043,0.19227263220846644
dur_cycling,0.02508943954733819,0.09111332980209945,-0.04540795785564353,0.02855421307143315
dur_pt_access,0.02791896055937199,-0.15291589184022356,0.02287443985419698,0.1856559517784053
dur_pt_inv,0.05442126841132399,-0.06934955992707109,0.06624508703946516,0.11987625498330275
dur_pt_int_total,0.00391888169558115,-0.03373076194148874,0.0005502841210495384,0.046197224689899154
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.06880754983046078,0.4254185272527553,0.0977990825239752,-0.23170865098030582
cost_transit,0.13338564893936067,0.11532291902359804,0.2043382187464816,-0.11050522411909453
cost_driving_total,0.05664716040012529,0.06976485531935923,0.15422122330514748,-0.0358680414308782

# market share
,mean
walk,0.20197828114032745
cycle,0.3100605905056
pt,0.14842240512371063
drive,0.3395388424396515

# value of time of driving
,VOT_drive
VOT_drive,3.987391011045

# value of time of pt
,VOT_pt
VOT_pt,5.9846182324189465

