# overall_metrics
,overall
accuracy,0.6477963525835866
macro_f1_score,0.5471664220953905
macro_recall,0.5809272433044068

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6127767979619831,0.0844988344988345,0.7257941272786813,0.8098330241187384
recall,0.6675918018787361,0.33681765389082463,0.6998210714661615,0.6194784459819053
f1-score,0.6390109328701339,0.13510365711623573,0.7125709998928303,0.7019800985023621
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3127,730,352,475
cycle,147,290,254,170
pt,626,1231,6649,995
drive,1203,1181,1906,6984

# prob_derivative
,walk,cycle,pt,drive
age,0.00239554086070578,0.011789197713231215,-0.0002589464651127109,-0.013925792751168096
distance,-0.2756628589603499,0.14044882547156798,0.13236140728590437,0.0028526273066636293
dur_walking,-0.37511312818354076,-0.30296283492278697,0.20223396071275684,0.4758420023826271
dur_cycling,0.0005837084097683691,0.0013563854172458118,0.04859668890529961,-0.05053678346184798
dur_pt_access,0.001984319633300418,0.045305491152043645,-0.0727852903383457,0.025495481209011548
dur_pt_inv,-0.028497510244773757,0.08877118520382717,-0.07216841228361157,0.01189473920908838
dur_pt_int_total,0.07364685458430391,0.17230326781574024,-0.06952112896576754,-0.17642899135436194
pt_n_interchanges,-0.01105065557708754,-0.06580355398986044,-0.01215619758375861,0.0890104078977823
dur_driving,0.017953789863041147,0.055304861470614745,0.1613820041923886,-0.23464065819139238
cost_transit,0.020467952063724607,-0.054475825877340095,-0.038532521651346005,0.07254039546057983
cost_driving_total,0.06859801288435068,0.1875395098144624,-0.017043727065358165,-0.23909379535208966

# elasticity
,walk,cycle,pt,drive
age,-0.2387338798727241,-0.9219873043918797,-0.02918868920003018,0.36982207978464277
distance,-0.3199732844437248,0.6793019682321372,0.3625199709287714,-0.2664560491317058
dur_walking,-2.2379905075621074,-3.438443190489093,0.3316974678396596,1.6160699529479818
dur_cycling,0.12103583032115323,0.22347653723421637,0.21545971084761803,-0.240135923525213
dur_pt_access,0.24156819022197343,0.46466905970535327,-0.6386965400809499,0.19289873207493644
dur_pt_inv,0.07071507288626643,0.6112746134772197,-0.35491761129736,0.13610131846161283
dur_pt_int_total,-0.040342336036891455,-0.023072769021463484,-0.05766598299564117,0.06748280438734804
pt_n_interchanges,-0.1330305694242784,-0.14770455502422458,-0.018822148107546555,0.137008040273443
dur_driving,0.2898916262679523,0.4295604178815592,0.7212398604264897,-0.9585377581531943
cost_transit,-0.2684174411359774,-0.6494256825269147,-0.0072563122807478885,0.33504965779422974
cost_driving_total,0.05111750230291692,-0.042395725337785406,0.1462857653492972,-0.03684055121004816

# market share
,mean
walk,0.18549007177352905
cycle,0.16595007479190826
pt,0.3504808247089386
drive,0.29807814955711365

# value of time of driving
,VOT_drive
VOT_drive,11.942733196779383

# value of time of pt
,VOT_pt
VOT_pt,-2.4279738168927607

