# overall_metrics
,overall
accuracy,0.634612462006079
macro_f1_score,0.5420973253608968
macro_recall,0.579447729420695

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6067395590607636,0.07391414782829565,0.7630467196819085,0.7864321608040201
recall,0.7226729291204099,0.33797909407665505,0.6463530154720556,0.6107858790136598
f1-score,0.6596511741206275,0.12130054189245518,0.6998689384010486,0.6875686470294559
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3385,548,318,433
cycle,180,291,240,150
pt,782,1291,6141,1287
drive,1232,1807,1349,6886

# prob_derivative
,walk,cycle,pt,drive
age,0.001787180259856074,0.0023810919920071137,0.012580745106709559,-0.01674901808833633
distance,-0.3523379429748522,0.24339841389874492,0.08213504887922063,0.026804476805896205
dur_walking,-0.3064367081485369,-0.3690254959888923,0.22344698961354903,0.45201520713328847
dur_cycling,-0.03348189441486611,0.043043779406974764,0.03677790875481068,-0.04633979373826407
dur_pt_access,-0.005103309598794607,0.03690348151071054,-0.06637187640450497,0.034571703587102265
dur_pt_inv,-0.03369115232873364,0.08089515558044924,-0.0707086658833436,0.023504662048198233
dur_pt_int_total,-0.004414558771672275,0.07670470988972936,-0.06053114254095389,-0.011759009382521732
pt_n_interchanges,0.01637370083331966,-0.074309135143363,0.020400146168572754,0.037535287665192894
dur_driving,0.0436594201247065,0.05941389088130148,0.14351231229344155,-0.24658562114758126
cost_transit,0.03380053537847624,-0.004650634400399252,-0.05774654477329032,0.028596642276902885
cost_driving_total,0.0224654089842856,-0.010635973742637883,0.031248812781589967,-0.04307824808556384

# elasticity
,walk,cycle,pt,drive
age,-0.10130742544934379,-0.7634480573729754,0.12830684178877655,0.2701641717104085
distance,-0.620584162698744,1.6922582057063107,0.18692595789814442,-0.07760513459637489
dur_walking,-1.3936078550026314,-4.367957020800483,0.5268104786636277,1.3025220459048326
dur_cycling,-0.017911162629200752,0.6719111009558192,0.2291013149712314,-0.21307206415930469
dur_pt_access,0.09750279314765672,0.39030411561348344,-0.6713046019013181,0.26062373271069517
dur_pt_inv,-0.0015860846538569887,0.6105232503505763,-0.43738681134152607,0.11273402686045374
dur_pt_int_total,-0.0001942296471340179,0.026003963717202365,-0.13094923232741582,0.10416497494447251
pt_n_interchanges,-0.024147420277240015,-0.049083864520863,0.0003263766346242915,0.0031439412809971218
dur_driving,0.09061028501887325,0.4856297734709663,0.7841749278475204,-1.0242984224127036
cost_transit,0.007557733734432082,-0.10628616489043242,-0.3337139827212742,-0.05309555477168971
cost_driving_total,0.02914148001950812,-0.05627559852468779,0.04709893809883879,-0.14813518528795458

# market share
,mean
walk,0.19248506426811218
cycle,0.1808515042066574
pt,0.31487685441970825
drive,0.31178683042526245

# value of time of driving
,VOT_drive
VOT_drive,71.62975116790938

# value of time of pt
,VOT_pt
VOT_pt,19.90203113086188

