# overall_metrics
,overall
accuracy,0.64080547112462
macro_f1_score,0.5444021958122496
macro_recall,0.5852021820201783

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5894224077940153,0.7567602873938603,0.08862973760932945,0.7780120164435543
recall,0.7233134073441503,0.6097252920745184,0.3530778164924506,0.6546922121695937
f1-score,0.6495398773006136,0.6753322452786197,0.14169191330692146,0.7110447473628437
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3388,274,476,546
cycle,775,5793,1558,1375
pt,172,200,304,185
drive,1413,1388,1092,7381

# prob_derivative
,walk,cycle,pt,drive
age,0.001150965217457245,0.00946143217588384,-0.004533271830142456,-0.006079125875091764
distance,-0.06173799501811335,0.045453507519708655,-0.009679755197712789,0.0259642421810012
dur_walking,-0.06088609351887234,0.02010699714213345,-0.028579123337888243,0.0693582196777844
dur_cycling,-0.007352090048050165,0.018046785813946607,-0.006864435434607772,-0.003830259651346199
dur_pt_access,-0.002927037331199237,-0.02632282241071188,0.012624796344234274,0.01662506323925451
dur_pt_inv,-0.012592635224620249,-0.0066910444682697695,0.012932863675901723,0.006350816270229703
dur_pt_int_total,0.00046618271723419753,-0.008134754468430757,0.0005714072439683356,0.007097164643411974
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,-0.013611212042413837,0.061776369092899755,0.05466697806133943,-0.1028321349158515
cost_transit,0.01207351921884013,-0.016465701157702108,0.014089833054338544,-0.009697651007575272
cost_driving_total,0.01560969996403178,0.015791817564175848,-0.03538157509080934,0.003980058866179525

# elasticity
,walk,cycle,pt,drive
age,0.010199428148798841,0.16858265405495462,-0.1561938509782061,0.24414833200246666
distance,-0.04199788759072871,0.12373823963505443,-0.032566579832142506,0.05874831965691968
dur_walking,0.006538696891970171,0.06382095528354191,-0.11798881706580232,0.15899178332763356
dur_cycling,0.014872066590661273,0.09403935067058167,-0.010544700405436185,0.024500778143485523
dur_pt_access,0.045155002423590024,-0.15431458503407264,0.0943121784568544,0.18356038049379997
dur_pt_inv,0.06917212263921213,-0.05516759019743192,0.07221097901716288,0.1366638471525426
dur_pt_int_total,0.009941018711167707,-0.02485280011680789,0.009304494090254928,0.03204314182767284
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.05240897290581528,0.3323188472737906,0.24817390965312083,-0.240769498365366
cost_transit,0.034617536093215655,0.011714110330729516,0.06711658907016971,-0.028728591930058577
cost_driving_total,0.028524791927054118,0.08663157432167273,-0.0435356189620811,0.023498787900823728

# market share
,mean
walk,0.20858976244926453
cycle,0.2813914120197296
pt,0.2176552563905716
drive,0.29236435890197754

# value of time of driving
,VOT_drive
VOT_drive,23.00566309003667

# value of time of pt
,VOT_pt
VOT_pt,4.6720491399668145

