# overall_metrics
,overall
accuracy,0.6732484802431611
macro_f1_score,0.5504726000984029
macro_recall,0.570855867236821

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5955928132580292,0.08918869286940626,0.7873142399160292,0.7574444210589999
recall,0.6976515798462851,0.22659698025551683,0.6014314282707084,0.7577434805747739
f1-score,0.6407769584484824,0.12383870291612609,0.6801971368711722,0.7570776021578318
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3267.8,367.9,246.4,801.9
cycle,185.2,195.1,232.1,248.6
pt,925.3,1168.2,5714.2,1693.3
drive,1134.3,517.7,1079.2,8542.8

# prob_derivative
,walk,cycle,pt,drive
age,0.007965544838148533,0.034715990775393786,-0.0004163461435972605,-0.04226518948385647
distance,-0.18930521270552103,0.10528203299326515,0.057438907469212624,0.026584273730050095
dur_walking,-0.30403809884421396,-0.304399256868221,0.1634945887500051,0.44494276857838294
dur_cycling,-0.017869338453210894,0.005762672549500511,0.05658172126032693,-0.044475055450666746
dur_pt_access,-0.003927210779671131,0.04639301017244096,-0.06390867730319964,0.021442878158223266
dur_pt_inv,-0.04088833092775124,0.0818388203913884,-0.06384524223346429,0.022894753263353475
dur_pt_int_total,0.12211760631757193,0.2868711172739534,-0.14742044859930423,-0.26156827528856186
pt_n_interchanges,-0.07293183763424613,-0.18242349605722172,0.06269475425905763,0.1926605797464649
dur_driving,0.022246865395046705,0.045011303837940886,0.13160662117827585,-0.1988647908456631
cost_transit,0.042063320057839144,-0.04422673425899916,-0.03526686826699795,0.03743028211275723
cost_driving_total,0.1046631636978869,0.2359486162533888,-0.06505382702980024,-0.27555795297579877

# elasticity
,walk,cycle,pt,drive
age,-0.1148206523610697,-0.48361702906609505,0.03422777427696734,0.21275917503098782
distance,-0.30044947764291047,0.7490380837282153,0.18279963151292805,-0.11632731637884675
dur_walking,-2.027245927949865,-3.092461623675939,0.28648534855079644,1.2441608222315146
dur_cycling,0.016134650138323384,0.17764480306496921,0.29264004324087234,-0.19006618221781485
dur_pt_access,0.11105773171240603,0.3361929600810919,-0.6131297063052532,0.16632151351876764
dur_pt_inv,0.0025055038513141312,0.39199615464139775,-0.38886591971160245,0.1286551956772556
dur_pt_int_total,0.11890376955590434,0.3342550492268042,-0.15153005693699298,-0.022499494648455125
pt_n_interchanges,-0.3601779174353977,-0.6424652170449293,0.04424082459557485,0.21341766797277176
dur_driving,0.19054370018473643,0.4501802125763731,0.7984328129434315,-0.7894045052573329
cost_transit,-0.22539979275087813,-0.54462176464119,0.015964743550907188,0.13661506797406597
cost_driving_total,0.018305560539297706,-0.1572330421107416,0.15932838138294733,-0.02578426836942796

# market share
,mean
walk,0.1917458012700081
cycle,0.15429688319563867
pt,0.28526735454797747
drive,0.36868959069252016

# value of time of driving
,VOT_drive
VOT_drive,-30.29544443798593

# value of time of pt
,VOT_pt
VOT_pt,10.31865617006091

