# overall_metrics
,overall
accuracy,0.5324468085106383
macro_f1_score,0.45081898982056023
macro_recall,0.5017831288134766

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.4703493095044679,0.054858934169279,0.6961632653061225,0.6583214115402957
recall,0.8652860802732707,0.2032520325203252,0.44879486369855803,0.4897995387617527
f1-score,0.6094278625667242,0.08639842014317453,0.5457570715474209,0.5616926050249211
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,4053,215,79,337
cycle,300,175,143,243
pt,1393,1558,4264,2286
drive,2871,1242,1639,5522

# prob_derivative
,walk,cycle,pt,drive
age,-3.871323445234822e-06,-6.1291868296390526e-06,-5.516528060950724e-06,-6.246930351335449e-06
distance,-2.113747823229538e-06,-3.346544276806368e-06,-3.0120317626707674e-06,-3.4108323984799954e-06
dur_walking,-0.7272809887275115,0.2677429499270579,0.1916211818710743,0.2679168569293824
dur_cycling,0.22085223602982876,-0.9497939388600416,0.33934525917668623,0.38959644365353063
dur_pt_access,0.16675331306862173,0.35800491285461594,-0.9018609152572755,0.377102689334037
dur_pt_inv,0.0795175585597589,0.17071730749291356,-0.43005909041348883,0.17982422436081563
dur_pt_int_total,0.3055305986266043,0.6559477189561024,-1.652417575674183,0.6909392580914794
pt_n_interchanges,-0.025914513651766977,-0.05563621514226068,0.14015485851733556,-0.058604129723307585
dur_driving,0.24985675230064763,0.44047602841565736,0.40412872788045195,-1.0944615085967588
cost_transit,0.010089918545412706,0.021662180757237224,-0.054569849358809625,0.022817750056160407
cost_driving_total,0.008384412619691297,0.014781000462520455,0.013561298523337513,-0.0367267116055489

# elasticity
,walk,cycle,pt,drive
age,-0.0011167645668358098,-0.001066336264120042,-0.001017139930432304,-0.0010093283046945648
distance,-0.08756009535536287,-0.07209030637952012,-0.052530728240110305,-0.06499164052146449
dur_walking,-7.348330824998385,0.44003837589278066,0.44003837589278066,0.44003837589278066
dur_cycling,0.4527410419300025,-1.6053157021187614,0.4527410419300025,0.4527410419300025
dur_pt_access,0.2629386203578302,0.2629386203578302,-0.6839397766094449,0.2629386203578302
dur_pt_inv,0.27599136253981915,0.27599136253981915,-0.4669630068135293,0.27599136253981915
dur_pt_int_total,0.1899826597772714,0.1899826597772714,-0.3034353661640248,0.1899826597772714
pt_n_interchanges,-0.14354325650768968,-0.14354325650768968,0.20656678378882376,-0.14354325650768968
dur_driving,0.47493645781371513,0.47493645781371513,0.47493645781371513,-1.3144965595406688
cost_transit,0.18450940584870942,0.18450940584870942,-0.38518100012440176,0.18450940584870942
cost_driving_total,0.058216903490068035,0.058216903490068035,0.058216903490068035,-0.34859353945157523

# market share
,mean
walk,0.20408262979680428
cycle,0.24178637922824422
pt,0.27420260842864164
drive,0.27992838254631264

# value of time of driving
,VOT_drive
VOT_drive,29.80014982967876

# value of time of pt
,VOT_pt
VOT_pt,7.88089202126524

