# overall_metrics
,overall
accuracy,0.6924772036474164
macro_f1_score,0.5653066920409086
macro_recall,0.5823388965731315

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5970949334255576,0.10298792116973934,0.7582200534448704,0.7806314569856135
recall,0.737190435525192,0.18815331010452963,0.6868750657825491,0.7171367748802553
f1-score,0.6597879048437946,0.13311421528348397,0.7207863927545837,0.7475382552817715
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3453.0,243.0,364.0,624.0
cycle,198.0,162.0,272.0,229.0
pt,808.0,748.0,6526.0,1419.0
drive,1324.0,420.0,1445.0,8085.0

# prob_derivative
,walk,cycle,pt,drive
age,-0.002543144591483108,-0.00788575084843737,0.017036477607868413,-0.006607580941028821
distance,-0.07946124541515152,-0.011185766287170931,0.04961577031634642,0.0410312417216682
dur_walking,-0.06523718683406303,-0.03387929428987196,0.02149164672123813,0.07762483477755881
dur_cycling,0.0011979716957128737,-0.010667581886119213,0.020272353908047432,-0.010802743186156
dur_pt_access,0.00022439473029714987,0.005538539803841803,-0.02495786211532255,0.01919492757519375
dur_pt_inv,-0.005540735453996788,0.007337608705125442,-0.011773289697920835,0.009976416975067343
dur_pt_int_total,0.0009696682615863968,-0.0014405178098852354,-0.012055975276335581,0.012526825070645372
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.014941181990756626,0.015912176128806296,0.0803263639578465,-0.11117972160445388
cost_transit,0.009370076562285952,0.008228784241783272,-0.005162565153098591,-0.01243629553046064
cost_driving_total,0.0024537484337559924,-0.0405224989771441,0.02828946667700983,0.009779284527802369

# elasticity
,walk,cycle,pt,drive
age,-0.02523740886330701,-0.21187692381328155,0.20331039829710945,0.25525740104434014
distance,-0.033138017639779596,-0.046248822761520855,0.12164756349562841,0.09469831554352044
dur_walking,-0.01780232611138335,-0.1778025081221792,0.0637987011280357,0.21949647502512906
dur_cycling,0.029471858089724846,-0.027872159621342818,0.10289166509700191,0.021301880454314682
dur_pt_access,0.046203711640402614,0.03738251799568061,-0.15105157555987098,0.1717664259557789
dur_pt_inv,0.05926535025715162,0.054027519437866385,-0.0796834014754307,0.13474033120694492
dur_pt_int_total,0.002789915887467098,-0.005291440795350488,-0.03985414686737214,0.061253789909205186
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.08078038708959272,0.09699438567785079,0.46049260232145844,-0.2920612704230257
cost_transit,0.04323411436890226,0.033010260416462905,0.059766437856793315,-0.03431682038139893
cost_driving_total,0.002983672293429849,-0.09611660313437112,0.11409816037953793,0.0203216374436388

# market share
,mean
walk,0.21182814240455627
cycle,0.1689930111169815
pt,0.3062807321548462
drive,0.31289640069007874

# value of time of driving
,VOT_drive
VOT_drive,23.433455709392828

# value of time of pt
,VOT_pt
VOT_pt,3.9821046386827526

