# overall_metrics
,overall
accuracy,0.5363981762917933
macro_f1_score,0.4572247058076674
macro_recall,0.5035731870704159

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.49560963371801303,0.05113952195664258,0.7021103896103896,0.6586728754365542
recall,0.8435098206660974,0.21370499419279906,0.4552152405009999,0.5018626929217669
f1-score,0.6243678887484196,0.08252971518277641,0.552327437583807,0.5696737817156665
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3951,280,66,387
cycle,271,184,147,259
pt,1220,1670,4325,2286
drive,2530,1464,1622,5658

# prob_derivative
,walk,cycle,pt,drive
age,3.040308735183437e-07,5.448164899644948e-07,4.920306079472449e-07,5.572537741416805e-07
distance,5.261490892138744e-06,9.42847338713519e-06,8.514972615804749e-06,9.64371026970547e-06
dur_walking,-0.7686546930897801,0.29140774169921024,0.193370486365047,0.28387646502552694
dur_cycling,0.1959445666923699,-0.9261812399236107,0.3401074727560423,0.39012920047520105
dur_pt_access,0.12189384396208516,0.31884206803726983,-0.7841466638955414,0.3434107518961855
dur_pt_inv,0.05533482867235882,0.14474128171616807,-0.35597057152580824,0.1558944611372821
dur_pt_int_total,0.09252593259775418,0.242023376551497,-0.5952220310069146,0.2606727218576683
pt_n_interchanges,-0.00038829535362975507,-0.0010156779828773264,0.002497915368471089,-0.0010939420319640175
dur_driving,0.2167428632619557,0.44298776880139457,0.41594673809377775,-1.0756773701571203
cost_transit,0.007284411314215308,0.019054094057292678,-0.0468608310708593,0.020522325699350866
cost_driving_total,0.005528004522676196,0.011298357660176773,0.010608678942271799,-0.027435041125124838

# elasticity
,walk,cycle,pt,drive
age,9.912832403279047e-05,9.278066813668212e-05,8.864387331553923e-05,8.825630656113939e-05
distance,0.24502757888122448,0.20084324697881845,0.142270885778478,0.18154157594763481
dur_walking,-8.734558702114555,0.4483744505954821,0.4483744505954821,0.4483744505954821
dur_cycling,0.43155547977702563,-1.5465098026727002,0.43155547977702563,0.43155547977702563
dur_pt_access,0.23285089763850922,0.23285089763850922,-0.5758533550538858,0.23285089763850922
dur_pt_inv,0.2326529598827979,0.2326529598827979,-0.3714151242984132,0.2326529598827979
dur_pt_int_total,0.07060364329335263,0.07060364329335263,-0.10398339141422226,0.07060364329335263
pt_n_interchanges,-0.0025465764898507126,-0.0025465764898507126,0.0035827381189399697,-0.0025465764898507126
dur_driving,0.4567676745975605,0.4567676745975605,0.4567676745975605,-1.2705598971640588
cost_transit,0.1623829359502905,0.1623829359502905,-0.3181619090297038,0.1623829359502905
cost_driving_total,0.04579252980009339,0.04579252980009339,0.04579252980009339,-0.25267245141476813

# market share
,mean
walk,0.19338012033426863
cycle,0.24689793814847547
pt,0.2784019219630388
drive,0.28132001955421565

# value of time of driving
,VOT_drive
VOT_drive,39.20815592188129

# value of time of pt
,VOT_pt
VOT_pt,7.5963350071093965

