# overall_metrics
,overall
accuracy,0.6579787234042553
macro_f1_score,0.5447764348318872
macro_recall,0.5742757737030179

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5691480697181951,0.08419838523644751,0.7835229727783379,0.7676036476450127
recall,0.7459436379163108,0.25435540069686413,0.5725713082833386,0.7242327479155579
f1-score,0.6456620160768732,0.1265164644714038,0.6616395037703722,0.7452877550088997
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3494,336,222,632
cycle,206,219,212,224
pt,979,1466,5440,1616
drive,1460,580,1069,8165

# prob_derivative
,walk,cycle,pt,drive
age,0.0027843276956581895,0.04192171874104817,-0.011862731991484562,-0.0328433168620102
distance,-0.20857341056411163,0.11493291120949875,0.0831881839427551,0.010452311776112132
dur_walking,-0.2892284021435723,-0.30545147000701556,0.17357931179804287,0.4211005634790851
dur_cycling,-0.04612395099359951,0.03147852048502364,0.030285094361420514,-0.015639664616233853
dur_pt_access,-0.009717413423259727,0.04732953868199141,-0.059721879116180134,0.02210975348103149
dur_pt_inv,-0.03786050623470467,0.07698154692374146,-0.0666525568794658,0.027531513535183315
dur_pt_int_total,0.08584276500204048,0.31822580095788855,-0.14166415778316171,-0.2624044115443209
pt_n_interchanges,-0.07310534813496632,-0.2255251135303681,0.07118610945667085,0.22744435577702588
dur_driving,0.03435539781349821,0.05980617444260134,0.12040937051320244,-0.21457094411038033
cost_transit,0.05022219832798837,-0.04658784459292396,-0.04961894540000351,0.04598459287052717
cost_driving_total,0.06797329821464901,0.2166828792845323,-0.04696379416793572,-0.23769238755580538

# elasticity
,walk,cycle,pt,drive
age,-0.13774792944954975,-0.5247534802714712,-0.06905704137226903,0.2562642724607208
distance,-0.4868524148074638,0.6005907997676169,0.2881208622882699,-0.16923246768813083
dur_walking,-1.598467256175102,-2.8249760756029305,0.3790842227141433,1.3238474907408206
dur_cycling,-0.14125658597331142,0.08642064967950139,0.15012109125660555,-0.07528114479796165
dur_pt_access,0.05548470042615059,0.3287193484413626,-0.5242958327269568,0.13229226273585903
dur_pt_inv,0.014068640272601896,0.42610952172965805,-0.38515710120778296,0.08139576599765921
dur_pt_int_total,0.09334694094006628,0.36248548621666227,-0.17269813950492663,-0.02506251209802712
pt_n_interchanges,-0.35439934181227684,-0.6697867059107787,0.04448488177409579,0.2233467724244027
dur_driving,0.28981937397811525,0.6431923973854273,0.6997388504331038,-0.8711544035784253
cost_transit,-0.11923790120918729,-0.5974639935136913,-0.03436447666280175,0.17899783918686876
cost_driving_total,0.05743149010582257,-0.08749582293781268,0.18686867834944185,0.017033949462251775

# market share
,mean
walk,0.20556654036045074
cycle,0.16282008588314056
pt,0.2813783884048462
drive,0.35023608803749084

# value of time of driving
,VOT_drive
VOT_drive,9.75214597462826

# value of time of pt
,VOT_pt
VOT_pt,-5.829751319519672

