# overall_metrics
,overall
accuracy,0.7004939209726445
macro_f1_score,0.5685993320219779
macro_recall,0.5787575068978343

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6237850200114351,0.10857142857142857,0.7608569100011644,0.7647961024900757
recall,0.6987617421007686,0.17653890824622528,0.6878223344911063,0.7519070427532375
f1-score,0.6591481220420904,0.13445378151260504,0.722498618021006,0.7582968065122104
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3273.0,254.0,399.0,758.0
cycle,170.0,152.0,291.0,248.0
pt,710.0,655.0,6535.0,1601.0
drive,1094.0,339.0,1364.0,8477.0

# prob_derivative
,walk,cycle,pt,drive
age,-0.0030285685814840676,-0.009520892217996443,0.014023660314061088,-0.0014741999771242477
distance,-0.08762601246199558,-0.01627289651035271,0.05216597249364465,0.05173293644611574
dur_walking,-0.07196810078041772,-0.024271798183978843,0.01545419650904821,0.08078570260723279
dur_cycling,-0.0014821774240297522,-0.012611350513910574,0.01804622822634305,-0.003952700443188974
dur_pt_access,-0.0010820638432223063,0.004904122298605557,-0.024554448381452963,0.020732390235493236
dur_pt_inv,-0.0073923689053498574,0.011082485963350956,-0.010195123161642582,0.0065050063807733415
dur_pt_int_total,0.005841004614802329,0.034042501057501624,-0.018074270550971393,-0.021809234995335085
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.0030317857717171008,0.008201742193758377,0.08266423737133921,-0.09389776525846853
cost_transit,0.031788470633322866,0.05912383089808468,0.0009262681304960897,-0.09183856940769616
cost_driving_total,0.04070889556953576,0.11722590279137216,-0.0051077070509054434,-0.15282709129342562

# elasticity
,walk,cycle,pt,drive
age,-0.08320683778479959,-0.2666980480929651,0.12530991074916809,0.2947358373092999
distance,-0.05430637898396483,-0.03610511412187896,0.1281499824171109,0.09810384105824824
dur_walking,-0.04517172891690568,-0.1258026887337792,0.04767773708883157,0.20234523472786323
dur_cycling,0.020258581527693845,-0.029063377142017538,0.08620798400695939,0.027542189634902448
dur_pt_access,0.03439682623881105,0.033766223618078274,-0.1532337919921467,0.1837976025552942
dur_pt_inv,0.059639866806642086,0.06492473649062727,-0.06913653390241324,0.12036945681534203
dur_pt_int_total,0.0023449105775240698,-0.0029362997098797555,-0.0322235284441423,0.046306647778443476
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.05004094549493843,0.06003217947956465,0.4597655399327387,-0.23977571622306787
cost_transit,0.11962754875269498,0.21653726988531774,0.10032923986893473,-0.10673547161699302
cost_driving_total,0.03508704979281759,0.1544125877684503,0.07802626822732742,-0.03056619781857099

# market share
,mean
walk,0.20220139622688293
cycle,0.14934025704860687
pt,0.30959194898605347
drive,0.33886682987213135

# value of time of driving
,VOT_drive
VOT_drive,1.015987936170065

# value of time of pt
,VOT_pt
VOT_pt,9.744795028118801

