# overall_metrics
,overall
accuracy,0.5359422492401216
macro_f1_score,0.45694318264720674
macro_recall,0.5029539093299846

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.4962311557788945,0.05038546255506608,0.7041149575440888,0.6579497907949791
recall,0.8432963279248505,0.21254355400696864,0.4538469634775287,0.5021287919105908
f1-score,0.6248022777602025,0.08146004896505676,0.551936,0.5695744038635677
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3950,292,64,378
cycle,271,183,149,258
pt,1216,1666,4312,2307
drive,2523,1491,1599,5661

# prob_derivative
,walk,cycle,pt,drive
age,3.3403315348165316e-06,5.989643678640826e-06,5.404178556937977e-06,6.136495913528334e-06
distance,0.0011987803558475413,0.002149567222786257,0.001939455118758309,0.002202269648446904
dur_walking,-0.7704980892465876,0.29409758234397726,0.1930002470570163,0.28340025984559053
dur_cycling,0.19938643855485924,-0.9366711444128807,0.3420256095199645,0.3952590963380443
dur_pt_access,0.12262387705067428,0.32053218361221564,-0.7920067094647134,0.3488506488018211
dur_pt_inv,0.055601190723689076,0.1453385058665052,-0.35911860859847183,0.15817891200827724
dur_pt_int_total,0.08456734038366416,0.2210544547066577,-0.5462060293344714,0.24058423424415235
pt_n_interchanges,0.00034980008834517264,0.0009143585151747258,-0.0022592991153446945,0.0009951405118247749
dur_driving,0.21484844083494703,0.4419871812978119,0.41625006939525444,-1.0730856915280198
cost_transit,0.007166320494646419,0.018732374247674106,-0.04628604192305011,0.02038734718072972
cost_driving_total,0.005566250295652519,0.011450915208007544,0.010784123277006665,-0.027801288780666435

# elasticity
,walk,cycle,pt,drive
age,0.001091904295981365,0.001022124387135763,0.0009760735937717773,0.0009707534939576189
distance,55.957628338383024,46.00899963417445,32.426787123179075,41.353138360987245
dur_walking,-8.776042801424255,0.4489422546891016,0.4489422546891016,0.4489422546891016
dur_cycling,0.4322388772189217,-1.5712959240205921,0.4322388772189217,0.4322388772189217
dur_pt_access,0.23555101494573435,0.23555101494573435,-0.5832899669063034,0.23555101494573435
dur_pt_inv,0.23561853504304267,0.23561853504304267,-0.37530658971249686,0.23561853504304267
dur_pt_int_total,0.06536081827749618,0.06536081827749618,-0.09524739953058296,0.06536081827749618
pt_n_interchanges,0.0023197934402078408,0.0023197934402078408,-0.003237792763031357,0.0023197934402078408
dur_driving,0.4581745532097789,0.4581745532097789,0.4581745532097789,-1.264786649626525
cost_transit,0.16152449822874876,0.16152449822874876,-0.314305986732835,0.16152449822874876
cost_driving_total,0.04653037918124627,0.04653037918124627,0.04653037918124627,-0.25588308090486045

# market share
,mean
walk,0.19306097773253914
cycle,0.24646583134962954
pt,0.2783986414666852
drive,0.2820745494511448

# value of time of driving
,VOT_drive
VOT_drive,38.598415346639065

# value of time of pt
,VOT_pt
VOT_pt,7.758680450480114

