# overall_metrics
,overall
accuracy,0.7030015197568389
macro_f1_score,0.5639785275020441
macro_recall,0.5726342102673858

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6045413260672117,0.10604732690622261,0.773654460555419,0.7591886269070736
recall,0.7105038428693424,0.140534262485482,0.6626670876749816,0.7768316480397375
f1-score,0.6532535086858376,0.12087912087912088,0.7138726685186235,0.7679088119245945
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3328,201,325,830
cycle,189,121,285,266
pt,871,652,6296,1682
drive,1117,167,1232,8758

# prob_derivative
,walk,cycle,pt,drive
age,0.00031518770374926305,0.003942746318953026,0.007941638058795657,-0.012199571784892291
distance,-0.07963321648832439,-0.013520891974681707,0.05205875282190568,0.04109535551177562
dur_walking,-0.07962322483364655,-0.02188754619894253,0.014215653880231542,0.08729511710567232
dur_cycling,-0.004025568058165588,-0.01395870392214828,0.025248861218313958,-0.007264588818594357
dur_pt_access,-0.0012267414862223442,0.0038731926538336948,-0.025001338621438673,0.022354887529298196
dur_pt_inv,-0.009533109528762235,0.01299498351230905,-0.0113097981589335,0.007847924139884138
dur_pt_int_total,0.013391158065828955,0.04860282110763573,-0.027242899908251596,-0.03475107920404881
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.004700267069889185,0.006569512609499928,0.08421700873018483,-0.09548678798563841
cost_transit,0.03424363455698059,0.058197540908146765,-0.008238537565839981,-0.08420263785784576
cost_driving_total,0.08349321721257813,0.1206446132827601,-0.020804781873397758,-0.1833330483788772

# elasticity
,walk,cycle,pt,drive
age,-0.0519550385057349,-0.17545526379204093,0.12307235676081207,0.23908707834270443
distance,-0.06181256051725611,-0.047679829985449666,0.13124396659485932,0.07511967371617308
dur_walking,-0.06958575596872806,-0.11022994227566199,0.037233180877242186,0.21547313252563458
dur_cycling,-0.0009521220560923146,-0.04846687615881786,0.11368351411438095,0.027417576065084635
dur_pt_access,0.019161077438384168,-0.005575131641179113,-0.16108438859394877,0.18121477700719596
dur_pt_inv,0.04474365119871956,0.05568585474631455,-0.0737952228202534,0.11673997927511912
dur_pt_int_total,0.0013394247837783802,0.020405903619117066,-0.03888398361271338,0.03679104870304693
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.06865263919297326,0.06864722327214491,0.49091487071380063,-0.24459742366381657
cost_transit,0.12578369615818205,0.20697594777529804,0.08617264853513175,-0.10967304188304973
cost_driving_total,0.10244979092202376,0.15949288372219741,0.07836189804178537,-0.0412723205063478

# market share
,mean
walk,0.20334091782569885
cycle,0.15582305192947388
pt,0.2918063998222351
drive,0.34903037548065186

# value of time of driving
,VOT_drive
VOT_drive,2.3919666184941635

# value of time of pt
,VOT_pt
VOT_pt,7.868202896281162

