# overall_metrics
,overall
accuracy,0.6262537993920972
macro_f1_score,0.5357625248774336
macro_recall,0.5767486570669973

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5892123287671233,0.0744892874937718,0.7522658610271903,0.7924997176098497
recall,0.7346285226302306,0.34727061556329847,0.6027786548784339,0.6223168351960262
f1-score,0.6539338654503991,0.12266666666666667,0.6692766156363211,0.6971729517563472
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3441,434,295,514
cycle,173,299,221,168
pt,858,1761,5727,1155
drive,1368,1520,1370,7016

# prob_derivative
,walk,cycle,pt,drive
age,-0.00562087213019292,0.0024816250728855174,0.01626157092613702,-0.013122324273694013
distance,-0.3569219261376897,0.2547539258373124,0.08828402058247713,0.013883981378334274
dur_walking,-0.3264235414351407,-0.3743965960307684,0.24733696016971343,0.453483182723755
dur_cycling,-0.023396142179390622,0.01699218870777503,0.03479045995025724,-0.028386506733963035
dur_pt_access,-0.0016763440988579127,0.05955388036828065,-0.06837927672525737,0.010501739890151908
dur_pt_inv,-0.030739322204161583,0.08135774474355792,-0.08308192221951724,0.03246349964535586
dur_pt_int_total,-0.0007903451566036519,0.08119555300901843,-0.06269291602774388,-0.017712291663697893
pt_n_interchanges,0.02968300678840018,-0.09139276906388945,0.014374570115627632,0.047335192172106744
dur_driving,0.04080175621357556,0.08845513382082967,0.12191258984893712,-0.2511694818021614
cost_transit,0.018673505280848657,0.0009124077053709805,-0.04827740875171141,0.028691496054856224
cost_driving_total,0.02904102244203764,0.009088464461283495,0.025304934433708175,-0.06343442227773272

# elasticity
,walk,cycle,pt,drive
age,-0.1065791289144078,-0.8888809284977425,0.16039497696639224,0.35432646492976766
distance,-0.7542814951381999,1.4402331351384292,0.16503422211388227,-0.2125833413163857
dur_walking,-0.9413866108542246,-3.7993013902912405,0.6581028687495531,1.478379363153358
dur_cycling,-0.045140127956057284,0.30443675536725245,0.18610233713759336,-0.17351584232594475
dur_pt_access,0.08820611213346435,0.7266878666168344,-0.655631221758456,0.07282939865168198
dur_pt_inv,-0.10184008370063122,0.5815855171138882,-0.4864380649210778,0.14436539476721147
dur_pt_int_total,-0.04605498088214839,-0.009911977248213672,-0.14204068637497644,0.10490412603511694
pt_n_interchanges,-0.028572402963541587,-0.07158450923691626,0.015437555678970758,-0.004080535105996291
dur_driving,0.1599643737259642,0.7071909470583824,0.6557105943389349,-1.0536341351758574
cost_transit,-0.05525914709973335,-0.030806079274163567,-0.17841627865423118,-0.06518425468091708
cost_driving_total,0.012849143998438315,-0.06405793442427708,0.0660635539388429,-0.13080984129765102

# market share
,mean
walk,0.20597031712532043
cycle,0.19227783381938934
pt,0.30076998472213745
drive,0.3009847104549408

# value of time of driving
,VOT_drive
VOT_drive,49.670711132494354

# value of time of pt
,VOT_pt
VOT_pt,3.2013320207255687

