# overall_metrics
,overall
accuracy,0.5407674772036474
macro_f1_score,0.4594950597228149
macro_recall,0.5039271441596872

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5000636375206822,0.052046783625730994,0.700096587250483,0.6541728003623599
recall,0.8388129803586678,0.2067363530778165,0.4577412903904852,0.5124179528117793
f1-score,0.6265848018499323,0.08315814062135014,0.553554381722141,0.5746829146978363
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3929,278,74,403
cycle,270,178,149,264
pt,1190,1575,4349,2387
drive,2468,1389,1640,5777

# prob_derivative
,walk,cycle,pt,drive
age,0.0012071548350719296,0.0021591728874009518,0.0019421391276154359,0.0022248941191448965
distance,0.00013771511277625674,0.0002463236107356016,0.00022156387997302937,0.0002538212461494306
dur_walking,-0.7946700086451742,0.30141029574525674,0.20004328352083117,0.29321642937908393
dur_cycling,0.21380040372405473,-1.0082348399515977,0.3642458175379984,0.4301886186895363
dur_pt_access,0.13531643778602065,0.34735273100367364,-0.8648300359357214,0.3821608671460218
dur_pt_inv,0.06180477775631582,0.15865077956515355,-0.3950046944962975,0.1745491371748284
dur_pt_int_total,0.09929080273861282,0.25487614113329415,-0.6345841636498749,0.2804172197779633
pt_n_interchanges,0.00024104710003237354,0.0006187597742497695,-0.0015405724211632885,0.0006807655468811394
dur_driving,0.22845982042521729,0.4725306772298507,0.44019100316017806,-1.1411815008152477
cost_transit,0.008126477974077208,0.020860394819147296,-0.0519376829108208,0.022950810117596067
cost_driving_total,0.007009810717625439,0.014498613364431171,0.013506338252439014,-0.03501476233449576

# elasticity
,walk,cycle,pt,drive
age,0.40057200049509606,0.3767965688517151,0.3579992070196033,0.35418071531353207
distance,6.528256137443848,5.39778741496035,3.7818545664138554,4.784485523814062
dur_walking,-9.192103939176235,0.46494882921496167,0.46494882921496167,0.46494882921496167
dur_cycling,0.4627847576042729,-1.7316471017591002,0.4627847576042729,0.4627847576042729
dur_pt_access,0.2610782408200899,0.2610782408200899,-0.6515373990795581,0.2610782408200899
dur_pt_inv,0.263323004035151,0.263323004035151,-0.422542194125654,0.263323004035151
dur_pt_int_total,0.07599007506988162,0.07599007506988162,-0.11446253818662716,0.07599007506988162
pt_n_interchanges,0.0015889310354672533,0.0015889310354672533,-0.002279020533091179,0.0015889310354672533
dur_driving,0.4992167318185816,0.4992167318185816,0.4992167318185816,-1.3545026869559733
cost_transit,0.1824654771203218,0.1824654771203218,-0.36250279911091865,0.1824654771203218
cost_driving_total,0.05649644758667117,0.05649644758667117,0.05649644758667117,-0.328835975586228

# market share
,mean
walk,0.19301274350198253
cycle,0.24286615920257543
pt,0.27823278722088557
drive,0.2858883100745576

# value of time of driving
,VOT_drive
VOT_drive,32.591439288193634

# value of time of pt
,VOT_pt
VOT_pt,7.605358428764281

