# overall_metrics
,overall
accuracy,0.676595744680851
macro_f1_score,0.5570923720751902
macro_recall,0.5693752854228965

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6906492855352219,0.08212389380530974,0.7644866554460207,0.7563460850911691
recall,0.5881725021349274,0.2694541231126597,0.6692979686348806,0.7505765478091183
f1-score,0.6353049694454054,0.1258817145957678,0.7137325326898255,0.7534502715697622
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2755,635,446,848
cycle,127,232,263,239
pt,444,1059,6359,1639
drive,663,899,1250,8462

# prob_derivative
,walk,cycle,pt,drive
age,-0.001785702479205747,0.008630942682907851,0.005735230130991053,-0.012580470642654851
distance,-0.28338812878018643,0.10271303831845567,0.11414598151009006,0.06652910703883387
dur_walking,-0.3775885014427303,-0.3023243757925972,0.15775213184311526,0.5221607419631399
dur_cycling,-0.0074818891770758985,0.00721226936245314,0.05981845937793392,-0.059548839140475096
dur_pt_access,0.009186613670300027,0.04687021515116727,-0.06231694756385676,0.006260119430031702
dur_pt_inv,-0.034174389602533745,0.09231682448310953,-0.06272293872339478,0.00458050385103941
dur_pt_int_total,0.07330644527174385,0.12330656777543314,-0.050845010347628304,-0.14576800127029707
pt_n_interchanges,0.013672676080417024,0.0031007690443758773,-0.019441933391468925,0.002668489434623514
dur_driving,0.03449609498416943,0.04900537414910197,0.14087644557329024,-0.22437791385072683
cost_transit,0.00629638433058755,-0.06236171217752204,-0.030853913882436794,0.08691924090994979
cost_driving_total,0.09327362128275091,0.172696168286395,0.008839153138762419,-0.2748089414790887

# elasticity
,walk,cycle,pt,drive
age,-0.27015642614694796,-0.706806147013965,0.0805271960583848,0.34929581444792895
distance,-0.5165190296381897,0.531191594398287,0.2922136786870279,-0.16390693570364154
dur_walking,-1.8920277837737467,-2.986652092169137,0.15265714774396763,1.373294214864588
dur_cycling,0.10980881118005582,0.2784303646014325,0.2939004540693123,-0.26132831894790154
dur_pt_access,0.2724888114258043,0.45619607130030254,-0.6091598761691441,0.13373549244046612
dur_pt_inv,0.02018333558901254,0.5363475965379417,-0.356439661759179,0.1330172472789922
dur_pt_int_total,-0.03301431684086138,-0.20255894069248084,-0.10528574543628305,0.07141563113586842
pt_n_interchanges,-0.11615163475803875,-0.07429945439813598,-0.006922256690561731,0.10357975771281888
dur_driving,0.31158840604556026,0.48032842789957214,0.6901937087927936,-0.8733228844426743
cost_transit,-0.441426583964716,-0.8496707943083222,-0.06947946905387854,0.5302759852082359
cost_driving_total,0.008430194223211871,-0.2626903536504025,0.1817724662959513,0.03879839941955267

# market share
,mean
walk,0.15655873715877533
cycle,0.14649564027786255
pt,0.32559534907341003
drive,0.3713517189025879

# value of time of driving
,VOT_drive
VOT_drive,5.187611809800078

# value of time of pt
,VOT_pt
VOT_pt,0.8368323554316631

