# overall_metrics
,overall
accuracy,0.6483282674772035
macro_f1_score,0.5472459978846463
macro_recall,0.5854252446896684

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5833052276559866,0.09147337471414571,0.7524624157594609,0.7821699781545824
recall,0.7384713919726729,0.3252032520325203,0.6110935690979896,0.6669327656554904
f1-score,0.6517806670435274,0.14278429372768994,0.6744496718359762,0.7199693589313928
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3459.0,409.0,277.0,539.0
cycle,188.0,280.0,199.0,194.0
pt,836.0,1498.0,5806.0,1361.0
drive,1447.0,874.0,1434.0,7519.0

# prob_derivative
,walk,cycle,pt,drive
age,-0.004343024461944629,0.0006994716397649769,0.010110293935542698,-0.006466740697706615
distance,-0.0787443610222461,-0.004698189975925228,0.04555422192553855,0.03788832940922735
dur_walking,-0.07019509967330131,-0.025679158357879258,0.024360829050300428,0.0715134289204958
dur_cycling,-0.013678679799341053,-0.007921356514190911,0.03087584727908649,-0.009275810818804712
dur_pt_access,-0.0007876578525780183,0.013987001012626015,-0.02404771461073461,0.010848371408247659
dur_pt_inv,-0.011597694182870882,0.022211523662896488,-0.013663155106560488,0.0030493255971982733
dur_pt_int_total,-0.0003915421332014904,0.0034330347498148684,-0.011690917121820105,0.008649424396702715
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.010565258892878049,0.037586907884991416,0.05255304497402525,-0.10070521151944282
cost_transit,0.006153838992117454,0.011386408546905763,-0.006421312996860689,-0.011118934241506928
cost_driving_total,0.0035484092776835703,-0.030031409274212863,0.03213314927791073,-0.005650148945777665

# elasticity
,walk,cycle,pt,drive
age,-0.0004951004468196553,-0.10568421015268946,0.208136600865313,0.19609529018860353
distance,-0.02387683786986912,-0.02809461946486666,0.10673974218182018,0.08270718131986317
dur_walking,-0.03276091304276411,-0.11781596817924697,0.06371924602600167,0.17492874803217023
dur_cycling,-0.008375681452372866,-0.03108675030344801,0.12685729979960836,-0.004476073021169501
dur_pt_access,0.06559414327153085,0.12244954111293879,-0.12356215486047478,0.11482106325837314
dur_pt_inv,0.05779699730074969,0.1203023359314648,-0.07438896158346152,0.14494419280439344
dur_pt_int_total,0.01442491391710856,0.01866342337364868,-0.04428649207667974,0.051467686585197736
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.06247863996312655,0.18702377340715273,0.2977228162534338,-0.25257453315735984
cost_transit,0.023714388932903455,0.05310676918143455,0.015675204354371797,-0.007045330521427921
cost_driving_total,0.027904205473050177,-0.026637705315199746,0.06240063432026571,0.055801301913412295

# market share
,mean
walk,0.2084679752588272
cycle,0.21466313302516937
pt,0.28291478753089905
drive,0.29395201802253723

# value of time of driving
,VOT_drive
VOT_drive,-13.935719192868236

# value of time of pt
,VOT_pt
VOT_pt,-82.59366241691777

