# overall_metrics
,overall
accuracy,0.5345744680851063
macro_f1_score,0.4555476758361221
macro_recall,0.5020655040292358

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.49590937696664567,0.05209800056322163,0.7009763362568261,0.6501537410317731
recall,0.8411614005123825,0.2148664343786295,0.44584780549415853,0.5063863757317723
f1-score,0.6239607253147517,0.08386219401631913,0.5450334534225425,0.5693343305908751
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3940,303,62,379
cycle,271,185,144,261
pt,1218,1615,4236,2432
drive,2516,1448,1601,5709

# prob_derivative
,walk,cycle,pt,drive
age,2.111061723189989e-05,3.82066406632754e-05,3.4567591387478176e-05,3.9222107125853976e-05
distance,-0.0006833526295658769,-0.0012367524870222947,-0.0011189561258633882,-0.0012696232302040833
dur_walking,-0.7607300242252192,0.29445033875741267,0.1885107460334032,0.2777689394344092
dur_cycling,0.19216430676402055,-0.8985228890335446,0.3275739730785017,0.37878460919102763
dur_pt_access,0.10798602946395565,0.2875280266563376,-0.7135595225116119,0.3180454663913172
dur_pt_inv,0.04505860847074737,0.11997489713980845,-0.2977422107751034,0.13270870516454839
dur_pt_int_total,0.07587349831748881,0.20202388545105565,-0.5013635328520313,0.2234661490834892
pt_n_interchanges,0.0018724109310280527,0.004985558064878642,-0.012372680582128863,0.005514711586222216
dur_driving,0.19122220696294298,0.39956395641671144,0.38221910756615557,-0.9730052709458107
cost_transit,0.007210642245270698,0.019199351490180663,-0.04764711197437583,0.021237118238924716
cost_driving_total,0.006084598417198292,0.012713932421320538,0.012162027694673987,-0.030960558533192687

# elasticity
,walk,cycle,pt,drive
age,0.006936255897460162,0.006482480684821664,0.006212724109951297,0.006150678215458611
distance,-32.053824048771965,-26.342612127662868,-18.764757663335637,-23.481462368182086
dur_walking,-8.707296405481472,0.44256853567901944,0.44256853567901944,0.44256853567901944
dur_cycling,0.4132607760364224,-1.4996838836116841,0.4132607760364224,0.4132607760364224
dur_pt_access,0.21082936827288737,0.21082936827288737,-0.5214265072365643,0.21082936827288737
dur_pt_inv,0.19286521781948826,0.19286521781948826,-0.30988519331104625,0.19286521781948826
dur_pt_int_total,0.05803068262090599,0.05803068262090599,-0.08829682127629274,0.05803068262090599
pt_n_interchanges,0.01227171808850945,0.01227171808850945,-0.017937412449565673,0.01227171808850945
dur_driving,0.4226269010274604,0.4226269010274604,0.4226269010274604,-1.1292139992121548
cost_transit,0.16134519644487663,0.16134519644487663,-0.32483890082650724,0.16134519644487663
cost_driving_total,0.051781647857838634,0.051781647857838634,0.051781647857838634,-0.2827489771522327

# market share
,mean
walk,0.19256954100711543
cycle,0.24723385496659328
pt,0.27647214299155043
drive,0.2837244610347393

# value of time of driving
,VOT_drive
VOT_drive,31.427251866359445

# value of time of pt
,VOT_pt
VOT_pt,6.248903625790087

