# overall_metrics
,overall
accuracy,0.7327887537993921
macro_f1_score,0.5453244808375473
macro_recall,0.550674754208314

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6721018539200357,0.0,0.7547473447055038,0.7381408720651653
recall,0.642399658411614,0.0,0.7404483738553836,0.8198509845662586
f1-score,0.6569151839318852,0.0,0.7475294867708001,0.7768532526475038
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3009,0,556,1119
cycle,164,0,392,305
pt,611,0,7035,1855
drive,693,0,1338,9243

# prob_derivative
,walk,cycle,pt,drive
age,0.005051921041103183,-0.00211272047584597,0.028097085101480974,-0.031036283967406278
distance,-0.325981933687708,-0.0006573013459680363,0.1673456328497729,0.15929360303345974
dur_walking,-0.4063848015236231,-0.012838319452359134,0.06610408294993411,0.3531190387825001
dur_cycling,-0.041477818062498215,0.0045389247765861606,0.0719532146173972,-0.035014321071328076
dur_pt_access,0.0016442839972069109,0.0038508909148413525,-0.05451375451262991,0.049018578994967275
dur_pt_inv,-0.03792652934664569,0.004379598003231077,-0.028687362202024006,0.06223429267303418
dur_pt_int_total,0.016326619313509823,-0.0025777458294725508,-0.04295080285352777,0.029201929013687924
pt_n_interchanges,0.01450284040055108,0.0005767925016946146,-0.01646887111458905,0.001389238102314056
dur_driving,0.040336909056556784,0.018041079049018284,0.18733116353518403,-0.24570915070639715
cost_transit,0.01963709032033549,0.0038193627786150285,-0.050440087560266016,0.026983633323660768
cost_driving_total,0.023264983495637055,0.0016066082741971908,0.006739260443456982,-0.031610852821909126

# elasticity
,walk,cycle,pt,drive
age,-0.2674267098463056,-0.47687273940238795,-0.057167692360543886,0.22910121589927077
distance,-0.9450591466757259,-0.37494545266340906,0.29634035100349976,0.032697433351161286
dur_walking,-1.521564689880877,-0.8292007075541622,-0.21030581214748414,0.557051310624699
dur_cycling,-0.12325638165306277,0.05654121935713047,0.3245102906910476,-0.13899711840980838
dur_pt_access,0.27624209270334554,0.21178369969975108,-0.5205324307864992,0.32475443156136796
dur_pt_inv,0.02222175974829515,0.11027160973601395,-0.23990442514399626,0.2526532892812599
dur_pt_int_total,-0.027064674437303607,-0.06299039445294462,-0.12014916071157175,0.08620036935180764
pt_n_interchanges,0.04226067938389495,0.03784373520487876,0.008845695351465326,0.02265631014848761
dur_driving,0.44787027486496833,0.5530519243333184,0.9564322694661411,-0.8148261273621548
cost_transit,0.1609711366224667,0.09345868540596917,-0.15950014909904112,-0.011930380064925535
cost_driving_total,0.05719450874517617,0.008326179770753204,0.028120116655135908,-0.13166978228372905

# market share
,mean
walk,0.17904095351696014
cycle,0.029367653653025627
pt,0.3561544120311737
drive,0.4354372024536133

# value of time of driving
,VOT_drive
VOT_drive,-2.5491252870265386

# value of time of pt
,VOT_pt
VOT_pt,-15.981223587635126

