# overall_metrics
,overall
accuracy,0.7254673252279635
macro_f1_score,0.5405104044655993
macro_recall,0.5467734134530231

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6582469477864619,0.1130952380952381,0.7660174334785868,0.7254056373328787
recall,0.6526259607173357,0.00116144018583043,0.7050731501947164,0.8282331027142096
f1-score,0.6541531290021152,0.0022949285651060834,0.7327625631363366,0.77283099715884
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3056.9,1.7,526.2,1099.2
cycle,171.1,1.0,389.2,299.7
pt,649.1,1.9,6698.9,2151.1
drive,780.7,0.5,1155.3,9337.5

# prob_derivative
,walk,cycle,pt,drive
age,0.0034081761761759824,-0.0017829401580445642,0.02121412352393671,-0.022839359888304447
distance,-0.426024636364324,-0.006802354103664812,0.20308539833154876,0.22974159236328465
dur_walking,-0.4634489230844353,-0.0303970716296277,0.07300822078739291,0.4208377746401648
dur_cycling,-0.027377103573222438,0.004747523305423711,0.04992013676437258,-0.0272905563267589
dur_pt_access,-0.0026748107490406495,0.008112842903433316,-0.044862483216839805,0.03942445127159934
dur_pt_inv,-0.02807605325475201,0.014080128464263096,-0.035377688611740135,0.049373613387616554
dur_pt_int_total,0.03406703076004256,-0.0015375676255407554,-0.05601831046621832,0.023488847143545603
pt_n_interchanges,-0.015478560378006889,-9.569353019216824e-05,-0.0031228652350348118,0.01869711925265452
dur_driving,0.07086256232151959,0.03447005069338516,0.16661983925692056,-0.27195245206864044
cost_transit,0.023373608399306446,0.009127536506430056,-0.03544671596369487,0.002945571114882595
cost_driving_total,0.014500940404778133,0.00252867596766879,0.013189366665779518,-0.03021898307754162

# elasticity
,walk,cycle,pt,drive
age,-0.247697423721338,-0.4397132321513185,-0.03830564466701863,0.2509110458896523
distance,-1.2587323052392865,-0.5617203378261101,0.5202382351119635,0.06349285923320742
dur_walking,-1.6828917795022766,-1.1554160425775049,-0.16877121871527556,0.6862781072581877
dur_cycling,-0.09368086504598548,0.05657088640466353,0.27122738216104003,-0.0813001141265929
dur_pt_access,0.3329241477788572,0.24855516115859533,-0.5117122613943201,0.27798336264433515
dur_pt_inv,0.2439456453759408,0.2636367667444592,-0.30419598726356195,0.2465026181699847
dur_pt_int_total,0.028758748989659626,-0.03164278787919009,-0.12258064364240429,0.09810536248666236
pt_n_interchanges,-0.013850694967059709,-0.017761801728702627,-0.013365896920040914,0.04261723285900285
dur_driving,0.4629077121703837,0.782642216919685,0.9956212566885546,-0.9152996462715128
cost_transit,0.30922076970297624,0.23755785869858728,-0.16869943179632216,-0.07695868726861954
cost_driving_total,0.029963409291698637,0.020984831199817713,0.038210993924081685,-0.1345384060170359

# market share
,mean
walk,0.17472844421863556
cycle,0.04346719235181808
pt,0.3310329347848892
drive,0.4507713407278061

# value of time of driving
,VOT_drive
VOT_drive,35.91211643162193

# value of time of pt
,VOT_pt
VOT_pt,0.03384538344432407

