# overall_metrics
,overall
accuracy,0.6938069908814589
macro_f1_score,0.567182638303327
macro_recall,0.5842502956822355

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5978845153459338,0.10858257477243173,0.7583236321303841,0.7800479616306955
recall,0.7361229718189581,0.19396051103368175,0.6856120408378066,0.7213056590384956
f1-score,0.6598411635250215,0.13922467694872864,0.7201370847382677,0.7495276280012904
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3448,245,364,627
cycle,195,167,268,231
pt,801,751,6514,1435
drive,1323,375,1444,8132

# prob_derivative
,walk,cycle,pt,drive
age,-0.0026400564264831153,-0.006468954345702319,0.016704340771136177,-0.0075953292133282045
distance,-0.0827758210005782,-0.00988310051816521,0.04940387751526345,0.04325504361117819
dur_walking,-0.07314518884678578,-0.034240223634975774,0.020817455582432105,0.08656795678739247
dur_cycling,0.006314734012009646,-0.012591436236452326,0.01683038365697725,-0.010553681241533736
dur_pt_access,0.00019342531874851784,0.005184851574286004,-0.0251920653364734,0.01981378806226497
dur_pt_inv,-0.006749517392433477,0.008043140995653193,-0.011717147858968402,0.010423523933067088
dur_pt_int_total,0.00038767740989182627,-0.0017762771017893115,-0.011718453684006577,0.013107053101115056
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.003228507754944114,0.017434847397487532,0.08813356402785778,-0.10879691918861295
cost_transit,0.010808277490603384,0.008174170841543173,-0.004977020361519123,-0.01400542870239349
cost_driving_total,-0.0009018852081120281,-0.03726316228865339,0.03003179821593144,0.008133248331116092

# elasticity
,walk,cycle,pt,drive
age,-0.023349759308247973,-0.20801529608667307,0.20260659303255538,0.2499828054204435
distance,-0.0358794201124308,-0.03876097925056726,0.12218872570681735,0.1003527650859216
dur_walking,-0.028187093495018262,-0.1795975678811891,0.05890265613702053,0.23355782112225618
dur_cycling,0.03306202722056755,-0.031082894090628577,0.08534486264131762,0.02015349496243382
dur_pt_access,0.050125598619705704,0.03566508231208926,-0.15380007695353345,0.17290916503202866
dur_pt_inv,0.05315431599139692,0.05429828324215629,-0.07653203946495464,0.13153840018272953
dur_pt_int_total,0.0011516864829858213,-0.0034306433499087627,-0.03989697778315294,0.05904260328998494
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.055353286525304905,0.09791607900618048,0.48353838806928817,-0.28517083999205617
cost_transit,0.04667373701648269,0.035232272697566104,0.06659026778839156,-0.04079810428838848
cost_driving_total,0.006931617723178212,-0.0888478303140197,0.10741912289708673,0.028367724937990002

# market share
,mean
walk,0.21170000731945038
cycle,0.1669725924730301
pt,0.3064344823360443
drive,0.3148913085460663

# value of time of driving
,VOT_drive
VOT_drive,-70.03307865832654

# value of time of pt
,VOT_pt
VOT_pt,-40.45033408742974

