# overall_metrics
,overall
accuracy,0.7034954407294833
macro_f1_score,0.5636157089259174
macro_recall,0.571875783887535

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6057886059717897,0.1028522039757995,0.7727328207005982,0.7609243332464599
recall,0.7060204953031598,0.13821138211382114,0.6663509104304809,0.7769203477026787
f1-score,0.6520753228827764,0.11793855302279484,0.7156098112354472,0.7688391485626509
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3307.0,203.0,344.0,830.0
cycle,193.0,119.0,284.0,265.0
pt,848.0,665.0,6331.0,1657.0
drive,1111.0,170.0,1234.0,8759.0

# prob_derivative
,walk,cycle,pt,drive
age,0.0006776081404504716,0.003655464552996438,0.008125070679288865,-0.012458143429104422
distance,-0.07154244761839593,-0.016542733046161787,0.050874704707852283,0.03721047620021068
dur_walking,-0.0828939473849087,-0.021331118201775454,0.017275711541342775,0.08694935440963544
dur_cycling,-0.0012426488224931713,-0.01420249706829586,0.021162200511214924,-0.0057170544162315415
dur_pt_access,-0.0006204019809644321,0.003996944997240055,-0.024800373592801062,0.021423830608612675
dur_pt_inv,-0.01244301881656104,0.014722249196864845,-0.010431986686700787,0.008152756136006427
dur_pt_int_total,0.014000553758429946,0.047583481754859706,-0.026683687891818124,-0.0349003477658882
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.002800765477663545,0.0068099604560030585,0.08454254244716236,-0.09415326836869235
cost_transit,0.03430567484166345,0.05955245179589246,-0.010386853988531458,-0.08347127260646162
cost_driving_total,0.06045437033093673,0.13335984801893536,-0.02016614396962317,-0.17364807432377485

# elasticity
,walk,cycle,pt,drive
age,-0.04604110192737804,-0.18472198340007523,0.11628823766392325,0.23553105839081823
distance,-0.04985958890447419,-0.04896306229473668,0.13164478041972832,0.07156369387203596
dur_walking,-0.07064824038780114,-0.1169050598124379,0.0491151564431302,0.21264853825377106
dur_cycling,0.007784513694966861,-0.04141641273206674,0.09461119657615734,0.03046068098835017
dur_pt_access,0.01926738597465371,-0.0030652280389277292,-0.1607058622443236,0.1749697769945484
dur_pt_inv,0.0363065169121462,0.05871764646875374,-0.07091842417125947,0.1177347274901803
dur_pt_int_total,-0.0019044890132281702,0.019810885053844277,-0.03872853730774111,0.03917074575710672
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.052336675683273916,0.06814146814003799,0.4982766137043525,-0.24032340134743418
cost_transit,0.12115321469545813,0.21918271383983495,0.0775914877737344,-0.10546538407471694
cost_driving_total,0.09437205893271584,0.17700774712165962,0.0703803189790683,-0.03529331956287115

# market share
,mean
walk,0.2028047740459442
cycle,0.15603472292423248
pt,0.29224956035614014
drive,0.34891194105148315

# value of time of driving
,VOT_drive
VOT_drive,-2.978692279601984

# value of time of pt
,VOT_pt
VOT_pt,24.16414219335769

