# overall_metrics
,overall
accuracy,0.366451367781155
macro_f1_score,0.29791647318331793
macro_recall,0.45003370643116836

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.38537257604094893,0.048962061560486755,0.5871839581517001,0.0
recall,0.8358240819812126,0.397212543554007,0.5670982001894538,0.0
f1-score,0.5275213905544701,0.08717817996431303,0.5769663222144885,0.0
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3915,544,225,0
cycle,322,342,197,0
pt,1802,2311,5388,0
drive,4120,3788,3366,0

# prob_derivative
,walk,cycle,pt,drive
age,-0.01304375755791666,-0.012596036052218158,0.025669938432247873,-3.0144665577074616e-05
distance,-0.31931184668726026,0.2512845566887688,0.06763720855952043,0.0003900783547378976
dur_walking,-0.23707209182594066,-0.27520772776045666,0.5119355190417714,0.00034429714333359686
dur_cycling,0.0941764000761828,-0.02922614766736063,-0.06502442777779067,7.417451569812519e-05
dur_pt_access,0.015723993202301327,0.06357709585325029,-0.07915610002851603,-0.0001449900325316264
dur_pt_inv,-0.022768377342980546,0.12389516090546764,-0.10108626873987037,-4.0514701101542394e-05
dur_pt_int_total,0.05096644152642332,0.03928404561907273,-0.09012817470273653,-0.0001223117657349937
pt_n_interchanges,0.021415921250608056,-0.04538742712825218,0.02405692161154409,-8.541512561922456e-05
dur_driving,-0.02462272212495624,0.01991399421704797,0.004627969071838223,8.075975245480558e-05
cost_transit,0.05931798822747672,-0.01609715004148778,-0.043224572761883504,3.737389320804517e-06
cost_driving_total,8.759326246713292e-05,0.012812996468550176,-0.012800083430856504,-0.00010050666424940487

# elasticity
,walk,cycle,pt,drive
age,-0.5464287646028398,-0.5600350231762373,0.6328678582499276,-0.3030995010568856
distance,-1.241392936579124,1.1155044631765068,-0.005052470382894435,0.11724179829421741
dur_walking,-1.1343036667356243,-3.1165107857957883,2.690241192580145,-0.8931369408392914
dur_cycling,0.4954310849878039,0.41926305219721505,-0.1557002250381094,0.3707323454083096
dur_pt_access,-0.0255615862213708,0.4335348259446615,-1.4484099850721064,-0.6708128853253538
dur_pt_inv,-0.12678359069873144,0.7258273808302055,-0.7571549796264009,-0.07975881771941533
dur_pt_int_total,0.020801274219890056,-0.080939768945694,-0.16122825120951984,-0.14655327181802216
pt_n_interchanges,-0.050423854515176954,0.14780777623398503,-0.16804744687550796,-0.02827185146676734
dur_driving,0.06449977430120975,0.22635362444992832,-0.006704287942467264,0.1672991389280812
cost_transit,-0.35151679787746054,-0.06366829919103453,0.022241074004943368,-0.2954498535379856
cost_driving_total,0.011287374859273815,-0.18706584899094383,-0.01423469332956644,-0.13104744854795666

# market share
,mean
walk,0.34430134296417236
cycle,0.3010709881782532
pt,0.3539460301399231
drive,0.0006801537238061428

# value of time of driving
,VOT_drive
VOT_drive,-31.833973965790687

# value of time of pt
,VOT_pt
VOT_pt,1574.6331110412295

