# overall_metrics
,overall
accuracy,0.6998480243161094
macro_f1_score,0.5690090300228191
macro_recall,0.5796304206971155

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.619534355479841,0.7606867554309741,0.1140159767610748,0.7638313209587313
recall,0.6987617421007686,0.685506788759078,0.18234610917537747,0.7519070427532375
f1-score,0.6567673321962477,0.7211426673310082,0.14030384271671134,0.7578222778473092
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3273,403,242,766
cycle,707,6513,673,1608
pt,175,282,157,247
drive,1128,1364,305,8477

# prob_derivative
,walk,cycle,pt,drive
age,-0.0025281190871131167,0.013489439405520508,-0.009992794791211219,-0.000968525255953421
distance,-0.09060415358521468,0.05905930736164167,-0.018351089659889745,0.049895936237403724
dur_walking,-0.07748958452371534,0.017988916996886813,-0.02345629741738755,0.08295696515089128
dur_cycling,0.0010498060992456878,0.018639600913726635,-0.014279282126443896,-0.005410124327529716
dur_pt_access,-0.0013669392657521778,-0.024007867033124346,0.004062345400873724,0.02131246123715238
dur_pt_inv,-0.005985435591899177,-0.0109459781159713,0.010520250454518739,0.006411163505821111
dur_pt_int_total,0.00766472517994573,-0.018718123463456422,0.03272280345206069,-0.021669404807465226
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.0026279330281894853,0.07651280975700073,0.012755903217082531,-0.09189664577930423
cost_transit,0.029852661919855097,0.002075640314649237,0.05923291358022031,-0.09116121554195782
cost_driving_total,0.05342970065566162,-0.006921746652403549,0.10129854533593942,-0.14780649833673143

# elasticity
,walk,cycle,pt,drive
age,-0.07337195805841497,0.1176740272883967,-0.2718851958215801,0.29821336039579116
distance,-0.0542933612396906,0.15234031413174404,-0.05632176874145184,0.09138825226910009
dur_walking,-0.05420075840285524,0.05186015411023681,-0.12155566112038663,0.19882828172205633
dur_cycling,0.026641056635724514,0.08925998937009594,-0.0336129517991339,0.029221592149003352
dur_pt_access,0.023131688154202447,-0.15155467239063436,0.020845040113670384,0.18639858142795873
dur_pt_inv,0.05940510853028327,-0.07182344654085966,0.06515956533442493,0.11848539040251628
dur_pt_int_total,0.000248984447205525,-0.03417872708738253,-0.0025507045995414564,0.04769321574500737
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.06220611974856921,0.42100674886948586,0.08894752222511239,-0.2311649713188107
cost_transit,0.10445261106953845,0.10038609450716324,0.21793097299499903,-0.10469025569528218
cost_driving_total,0.05945010950372312,0.08856152072280735,0.12956326685982095,-0.03462227917041295

# market share
,mean
walk,0.2024843692779541
cycle,0.3095916211605072
pt,0.14916282892227173
drive,0.33876052498817444

# value of time of driving
,VOT_drive
VOT_drive,28.179095521951105

# value of time of pt
,VOT_pt
VOT_pt,-4.149003957504454

