# overall_metrics
,overall
accuracy,0.7162993920972645
macro_f1_score,0.5176150324619508
macro_recall,0.5124146424320654

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7691458026509573,0.723847654244944,0.0,0.7009453705708306
recall,0.4459863364645602,0.7421324071150405,0.0,0.8615398261486606
f1-score,0.5645945945945946,0.7328760004157572,0.0,0.7729895348374518
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2089,954,3,1638
cycle,276,7051,3,2171
pt,94,432,0,335
drive,257,1304,0,9713

# prob_derivative
,walk,cycle,pt,drive
age,-0.002218789321454418,0.017971674133189543,0.0006636008158148381,-0.01641648509987556
distance,-0.03964689104290825,0.020000045647511924,0.004517958652491303,0.015128887055656234
dur_walking,-0.04020712730742652,-0.004891942302668294,-0.0001779284000510646,0.0452769979407488
dur_cycling,0.006405703441723959,0.003683630078637172,0.005169690734007658,-0.015259024142671806
dur_pt_access,0.0020798793271916806,-0.03454719257303695,0.00498924301734362,0.027478070084681942
dur_pt_inv,-0.0028119091407789896,-0.012670304961919645,0.008500623743615527,0.006981590762320288
dur_pt_int_total,0.0013382051970723821,-0.016152453507918326,0.001707122381554599,0.0131071257761799
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.02155878385834607,0.0751135296360902,0.021420498342488818,-0.11809281182351203
cost_transit,0.018438356545495315,0.0016792780114447325,0.01084403711970854,-0.03096167131477622
cost_driving_total,0.02053454355740809,0.00013387045530416516,-0.005690600152107963,-0.014977813199587103

# elasticity
,walk,cycle,pt,drive
age,-0.0724307215485792,0.10594320757561831,-0.08341960473388758,0.18127443371113228
distance,-0.036252483995092205,0.04183055264930891,0.06242015162893603,0.06523500634947615
dur_walking,-0.024636722366176284,-0.02711696609635686,-0.013617403269520876,0.12432196709306688
dur_cycling,0.04716020663363,0.03436615263666108,0.07419469142207084,0.024505910138070505
dur_pt_access,0.0714627943881719,-0.19556554794433914,0.09128944607189936,0.17511624783161905
dur_pt_inv,0.040486542965167155,-0.09186459143422575,0.07964786408098755,0.11978588564099793
dur_pt_int_total,0.010716042682343956,-0.050149230703625265,0.015924634708891924,0.059405944993172456
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.12097951670170393,0.47880066846989244,0.24734894233817595,-0.23025871995000982
cost_transit,0.07870138802345315,0.11432387940255005,0.1177199397603505,-0.04865440655702373
cost_driving_total,0.031767063904983475,0.03164460571559746,-0.0016342279813732151,0.030112508075118605

# market share
,mean
walk,0.14956694841384888
cycle,0.33946242928504944
pt,0.08430719375610352
drive,0.42666396498680115

# value of time of driving
,VOT_drive
VOT_drive,252.11540508403186

# value of time of pt
,VOT_pt
VOT_pt,5.425606838428241

