# overall_metrics
,overall
accuracy,0.6520896656534954
macro_f1_score,0.5477504423930758
macro_recall,0.5822905235498971

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5851952925123658,0.08906882591093115,0.7638097761292888,0.7745374094931617
recall,0.7324935952177627,0.3066202090592335,0.6068834859488473,0.6831648039737449
f1-score,0.6506115483075757,0.13803921568627447,0.6763636363636362,0.7259873692148177
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3431.0,423.0,288.0,542.0
cycle,179.0,264.0,205.0,213.0
pt,810.0,1438.0,5766.0,1487.0
drive,1443.0,839.0,1290.0,7702.0

# prob_derivative
,walk,cycle,pt,drive
age,-0.003298349173412989,-0.003598777431917,0.007689894588103079,-0.0007927681823720015
distance,-0.07992942230248269,-0.004757818437654373,0.056230055861673366,0.028457184848152014
dur_walking,-0.08250241268251952,-0.02080445445859877,0.02823986645109826,0.07506700063463266
dur_cycling,-0.0085820982358011,-0.005679040310808464,0.023115860008660217,-0.008854721631693362
dur_pt_access,-0.0025992754658687857,0.013598234317445954,-0.023833119809361755,0.012834160951537879
dur_pt_inv,-0.003006402264036985,0.01750251793741027,-0.01910218811917603,0.004606072475553252
dur_pt_int_total,0.0016705971310232513,-0.0009141126910822365,-0.00650806597325411,0.0057515813884980605
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,-0.010459123579458478,0.04800457675598982,0.05705058666315599,-0.09459604010511354
cost_transit,0.007598207370179479,0.008771995398490233,-0.004300107709040654,-0.01207009515484581
cost_driving_total,0.020224410077219732,-0.03334751227311943,0.04703350281617634,-0.03391040041676807

# elasticity
,walk,cycle,pt,drive
age,-0.028292830474915882,-0.13748381035267362,0.17005988613728742,0.22932781961804655
distance,-0.030975465546422273,-0.03228420961756746,0.13274607962697293,0.07902831753494352
dur_walking,-0.04312704766393353,-0.10266909036732492,0.0788251256529293,0.2164670876419278
dur_cycling,0.022175178998108825,-0.009736580051127314,0.11528009875272704,0.007619621011103413
dur_pt_access,0.04069736660293539,0.1173540107454689,-0.1417208630687341,0.13211157957670067
dur_pt_inv,0.04327420447494402,0.09113720315015754,-0.07997991921337139,0.12565954422663533
dur_pt_int_total,-0.0001115328475452093,0.0004312864043370762,-0.016601875695974325,0.026229285805058032
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.03511686750169747,0.23793067638031692,0.31113010831740806,-0.2379883071112214
cost_transit,0.0355025456425548,0.044418493413111576,0.037711056339052834,-0.03533720256184548
cost_driving_total,-0.022542716393417747,-0.07430597573158292,0.1451161866539724,-0.06004057205826979

# market share
,mean
walk,0.20978276431560516
cycle,0.21418720483779907
pt,0.28018051385879517
drive,0.29585137963294983

# value of time of driving
,VOT_drive
VOT_drive,3.6791666450987464

# value of time of pt
,VOT_pt
VOT_pt,11.969002898652665

