# overall_metrics
,overall
accuracy,0.7188449848024316
macro_f1_score,0.5210247171008882
macro_recall,0.515839442563915

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7674501424501424,0.7291039352092202,0.0,0.7020969950277437
recall,0.46007685738684884,0.7390800968319124,0.0,0.864200816036899
f1-score,0.5752802989855845,0.7340581225172486,0.0,0.7747604469007197
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2155,912,0,1617
cycle,293,7022,4,2182
pt,101,425,0,335
drive,259,1272,0,9743

# prob_derivative
,walk,cycle,pt,drive
age,-0.0016631191376760407,0.018359054377207567,0.0006601391549101106,-0.01735607452125383
distance,-0.0331403971120697,0.019266100859877722,0.0036902431651730074,0.01018405312543056
dur_walking,-0.03723940494518647,-0.007448880168821241,-0.0013383350872597994,0.04602662039086481
dur_cycling,0.003009705807058906,0.008206692152625636,0.0065788820334394555,-0.01779528010638108
dur_pt_access,0.003044793493201032,-0.03395982286102657,0.005849073749282177,0.02506595577807627
dur_pt_inv,-0.0009210735791361865,-0.01421232217210224,0.008794441577269356,0.006338954650278069
dur_pt_int_total,0.0011198844080536048,-0.016069872477163644,0.0018348270348427249,0.013115161266377842
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.019869860303837535,0.07598407811798315,0.022158074710168143,-0.11801201300161251
cost_transit,0.017644506448749094,0.0003616386448294605,0.010596810312463265,-0.02860295535176572
cost_driving_total,0.029596387666143645,0.005672991014370686,-0.005738155408231973,-0.029531222676244678

# elasticity
,walk,cycle,pt,drive
age,-0.06784204655357325,0.11102676554137907,-0.08133089695839643,0.15430458987667334
distance,-0.022527072655721632,0.05064371339687681,0.0500376766548974,0.042653485502198524
dur_walking,-0.022598475613442203,-0.02731667721326155,-0.01563430191212754,0.13027002416491767
dur_cycling,0.04722359907611606,0.054635151072906625,0.07634384692362246,0.02155351080110998
dur_pt_access,0.0891743636832388,-0.19861527945199636,0.10218436787328933,0.16264760686592034
dur_pt_inv,0.05527526508791521,-0.08357943872985862,0.08727315135279788,0.09669723336817757
dur_pt_int_total,0.007858486152506729,-0.05078018347820453,0.013081164531059003,0.05399732682843819
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.1609020766806583,0.4977981952608409,0.2761735025525529,-0.23305490182564872
cost_transit,0.078425506123588,0.09603400918044795,0.1256093513789758,-0.05521005119981853
cost_driving_total,0.032473442227705436,0.04986374950581656,0.003357315137106372,0.02336464064138391

# market share
,mean
walk,0.14990390837192535
cycle,0.3372894525527954
pt,0.08346104621887207
drive,0.4293461740016937

# value of time of driving
,VOT_drive
VOT_drive,-15.093122055804798

# value of time of pt
,VOT_pt
VOT_pt,77.87281219040536

