# overall_metrics
,overall
accuracy,0.5321048632218845
macro_f1_score,0.4507682669790567
macro_recall,0.5018972588459961

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.4703493095044679,0.05486284289276808,0.6962540716612378,0.6584081388390185
recall,0.8652860802732707,0.20441347270615565,0.44995263656457213,0.4879368458399858
f1-score,0.6094278625667242,0.08650774145981813,0.5466402403938367,0.560497223495848
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,4053,219,79,333
cycle,300,176,142,243
pt,1391,1557,4275,2278
drive,2873,1256,1644,5501

# prob_derivative
,walk,cycle,pt,drive
age,2.4920008213792756e-05,3.947036263848925e-05,3.5515821991696546e-05,4.01945062335629e-05
distance,7.614829611306781e-05,0.00012060994667820089,0.00010852602079905619,0.0001228227188584092
dur_walking,-0.7262859771360815,0.2678283168495174,0.19127057291304297,0.2671870873735261
dur_cycling,0.22085355247892302,-0.9485898903117208,0.33894754690336526,0.38878879092943286
dur_pt_access,0.16644336674679922,0.3576868145283516,-0.900740482096301,0.37661030082115515
dur_pt_inv,0.07890509210485558,0.16956705212522216,-0.4270101722377442,0.1785380280076677
dur_pt_int_total,0.3004294089410216,0.6456228348121646,-1.62583187263392,0.6797796288807345
pt_n_interchanges,-0.02539404849586047,-0.05457181317583175,0.1374248065970344,-0.05745894492534186
dur_driving,0.2486555559062234,0.4387817337156938,0.4027694879939912,-1.0902067776159114
cost_transit,0.010126830000147538,0.021762558850021155,-0.05480329985343443,0.02291391100326646
cost_driving_total,0.008348962123763114,0.014732717562012098,0.013523555456518567,-0.03660523514229408

# elasticity
,walk,cycle,pt,drive
age,0.0071851510446773285,0.006858217655856556,0.0065442031009191335,0.006495961345902776
distance,3.152690465797217,2.5952515698926484,1.8917442947608598,2.340451423463335
dur_walking,-7.3343575063212105,0.4393985974163869,0.4393985974163869,0.4393985974163869
dur_cycling,0.45208413706410183,-1.6014686249031405,0.45208413706410183,0.45208413706410183
dur_pt_access,0.26237767391267636,0.26237767391267636,-0.6826966510879391,0.26237767391267636
dur_pt_inv,0.27394279773509833,0.27394279773509833,-0.4632547311196019,0.27394279773509833
dur_pt_int_total,0.18692578756258255,0.18692578756258255,-0.29823141105672885,0.18692578756258255
pt_n_interchanges,-0.14064121832971624,-0.14064121832971624,0.2024212304516708,-0.14064121832971624
dur_driving,0.4730106616888551,0.4730106616888551,0.4730106616888551,-1.3093331281504565
cost_transit,0.18498910300166896,0.18498910300166896,-0.3867586951713181,0.18498910300166896
cost_driving_total,0.05807289963823757,0.05807289963823757,0.05807289963823757,-0.3473617805471422

# market share
,mean
walk,0.2040699231625348
cycle,0.24205326352104412
pt,0.2741760836803801
drive,0.2797007296360422

# value of time of driving
,VOT_drive
VOT_drive,29.782810392502434

# value of time of pt
,VOT_pt
VOT_pt,7.791687241092001

