# overall_metrics
,overall
accuracy,0.6725759878419453
macro_f1_score,0.5563666910054745
macro_recall,0.5772284168663482

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6204874396445315,0.08896951426810365,0.763301471051279,0.7682445122947267
recall,0.6899017933390266,0.2497096399535424,0.6665614145879382,0.7027408195848854
f1-score,0.6513224236875079,0.13028765161207015,0.7109667158021379,0.7328899729201824
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3231.5,432.2,372.6,647.7
cycle,166.0,215.0,261.6,218.4
pt,680.0,947.0,6333.0,1541.0
drive,1158.6,851.5,1341.2,7922.7

# prob_derivative
,walk,cycle,pt,drive
age,-0.0004126367644302104,0.00014846029445721187,0.00995045713468145,-0.009686280509035243
distance,-0.2869344076840973,0.13824046341254362,0.11196065310874816,0.036733291384544974
dur_walking,-0.4031499957840675,-0.2639283320745008,0.17499088723875106,0.4920874412155671
dur_cycling,-0.022025663270079765,0.009700459969720762,0.051497925809035595,-0.03917272221073365
dur_pt_access,0.0039649767735504835,0.040294862982027196,-0.06093563313544403,0.016675793150930835
dur_pt_inv,-0.0347383132557099,0.0728572401380325,-0.060498689538589584,0.022379762434651538
dur_pt_int_total,0.09656530646604028,0.15203225886351365,-0.06633314597203582,-0.18226441928088616
pt_n_interchanges,-0.017958443656287317,-0.05972835715917243,-0.009156663701726185,0.08684346404080048
dur_driving,0.04124203630971491,0.04487759900571023,0.14317793302776177,-0.22929756726434836
cost_transit,0.027195609151829312,-0.06347490470680386,-0.029076151451857317,0.065355446266609
cost_driving_total,0.07057781475879508,0.15479597265693326,0.002550923294238739,-0.22792471072849474

# elasticity
,walk,cycle,pt,drive
age,-0.26833659582397296,-0.9506079102444416,0.1024981635601399,0.3587875451807524
distance,-0.431345902964861,0.8396102975173333,0.31288677998573144,-0.19640025042527848
dur_walking,-1.9664025032973356,-3.2467651086517733,0.2726957669608347,1.4103966524026244
dur_cycling,0.0326501407278624,0.2570076225026641,0.24121949542585408,-0.2186553830520645
dur_pt_access,0.2089357751815786,0.4254953959476221,-0.5869057567755004,0.18752812075835817
dur_pt_inv,0.03501497857647407,0.49637404226234216,-0.36345641938400786,0.15732923916560534
dur_pt_int_total,-0.061845395304411604,-0.19201588071363487,-0.10541349885136832,0.09952958489117576
pt_n_interchanges,-0.0945371269831208,-0.05147042235662436,-0.02033596165232858,0.07846420631521339
dur_driving,0.2823429954872705,0.475204224889501,0.7288644662432217,-0.9175823229869008
cost_transit,-0.2969587838478317,-0.6901163605279395,0.031258097069051194,0.42494132172685556
cost_driving_total,0.007612300976144556,-0.201679518847088,0.18225908084159362,0.026693786637934758

# market share
,mean
walk,0.18919378221035005
cycle,0.13620846569538117
pt,0.3252454251050949
drive,0.3493519455194473

# value of time of driving
,VOT_drive
VOT_drive,10.836977592945649

# value of time of pt
,VOT_pt
VOT_pt,-340.95445303600343

