# overall_metrics
,overall
accuracy,0.7115501519756839
macro_f1_score,0.5125908842671241
macro_recall,0.5073185257216853

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7551043295706479,0.16733637234798224,0.730350424552239,0.6942552705090113
recall,0.42630230572160555,0.00394889663182346,0.732986001473529,0.8660368990597836
f1-score,0.5424486266435404,0.0076682890183415895,0.7300400899615311,0.7702065314450839
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,1996.8,5.9,906.0,1775.3
cycle,99.3,3.4,409.9,348.4
pt,336.5,8.1,6964.1,2192.3
drive,223.4,1.6,1285.3,9763.7

# prob_derivative
,walk,cycle,pt,drive
age,0.0020674059434542583,-0.0019435466989333606,0.037337845173603564,-0.037461704404911936
distance,-0.12789287104737546,-0.012329107564189153,0.13347509719845604,0.00674688098731015
dur_walking,-0.25172540928313236,-0.056833568834253355,0.020190192074704294,0.28836878511596914
dur_cycling,-0.024429892723625255,0.0031767016570326155,0.05983099307804126,-0.0385778020452445
dur_pt_access,0.004596187937007612,0.011684068837252199,-0.05704674118000477,0.040766484525376914
dur_pt_inv,-0.017604899697142594,0.017260066231612282,-0.04054695276015126,0.04089178614781489
dur_pt_int_total,0.03034875362457656,0.0028586160250548033,-0.061685950549508255,0.028478581121370163
pt_n_interchanges,-0.0060985530283699406,-0.0015033903856638648,-0.015386461011083192,0.02298840432739832
dur_driving,0.036856089787627985,0.031113167254610292,0.157092815375264,-0.22506207181756607
cost_transit,0.027198529135572386,0.011188255011774282,-0.04309674549949547,0.004709961612806125
cost_driving_total,0.009898993858214635,0.0007910512024100618,0.013253147278276747,-0.02394319226665341

# elasticity
,walk,cycle,pt,drive
age,-0.3201738198106156,-0.5443484290272664,-0.053555818945601893,0.16239235597433904
distance,-0.587688678834319,-0.3022971926272393,0.3232074763860041,-0.1264996675128946
dur_walking,-1.7927191830448532,-1.3521984333811927,-0.4115427105443868,0.616898706013663
dur_cycling,0.044888676447685155,0.14331960551166067,0.31568678514327914,-0.10063559763936751
dur_pt_access,0.25386006666637273,0.3173744290634133,-0.5621348419081004,0.2569000479098584
dur_pt_inv,0.04799242969537209,0.2872493105589185,-0.32454867572113355,0.18276628403974754
dur_pt_int_total,-0.025633085504948572,-0.05045929222365995,-0.1537505556816463,0.09576520785451327
pt_n_interchanges,0.012380914916467757,0.01846926284113045,0.005190419384751601,0.021468102199354144
dur_driving,0.6669694771951455,0.7752256609701926,0.8766283609201633,-0.740519826380912
cost_transit,0.08482702066354643,0.17113434546935927,-0.12581610589176742,-0.07733733356390142
cost_driving_total,0.02091907932938675,0.0227299245878514,0.04184095556564639,-0.11925303889472733

# market share
,mean
walk,0.12731607183814048
cycle,0.05611501894891262
pt,0.3502566695213318
drive,0.46631178855895994

# value of time of driving
,VOT_drive
VOT_drive,10.47049105631002

# value of time of pt
,VOT_pt
VOT_pt,7.632721737918433

