# overall_metrics
,overall
accuracy,0.7034194528875382
macro_f1_score,0.56461557685064
macro_recall,0.5727214480453925

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6050558710386519,0.11071107110711073,0.7718719452590419,0.75834342037005
recall,0.7051665243381724,0.14285714285714282,0.6648773813282813,0.7779847436579742
f1-score,0.6512866015971606,0.12474645030425965,0.714390726604467,0.7680385288966726
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3303.0,186.0,349.0,846.0
cycle,192.0,123.0,278.0,268.0
pt,864.0,639.0,6317.0,1681.0
drive,1100.0,163.0,1240.0,8771.0

# prob_derivative
,walk,cycle,pt,drive
age,0.0010732638332024524,0.0041944860353514265,0.008012377123018583,-0.013280127298329352
distance,-0.06956415590541284,-0.015197363503764648,0.05072615737146454,0.03403536177039195
dur_walking,-0.08251380657596638,-0.020751228114683166,0.016585709149624088,0.08667932519231812
dur_cycling,-0.005573452293507221,-0.013947206474376396,0.024135663836005242,-0.004615004950983471
dur_pt_access,-0.0005568704280219297,0.00322592402084939,-0.02476915182706154,0.022100098248789862
dur_pt_inv,-0.008744611335431227,0.01273296631523034,-0.01098657842003558,0.0069982232948964706
dur_pt_int_total,0.010581063474349202,0.053621442809657346,-0.02774475014495048,-0.03645775636956453
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.005320442700551282,0.0056034381890254555,0.08261847665771746,-0.09354235770464271
cost_transit,0.03465609898733973,0.0572432941433962,-0.008570485676274754,-0.0833289076593289
cost_driving_total,0.0731814303172873,0.12467384426700631,-0.028972115772001206,-0.16888315893275882

# elasticity
,walk,cycle,pt,drive
age,-0.05170515310961736,-0.1729254169676968,0.11821734880231478,0.233161601898093
distance,-0.04741373295838962,-0.04687355875239403,0.13098320354448104,0.06707012084406079
dur_walking,-0.06821957215338502,-0.11467427682859387,0.043687252268881524,0.21410159815441826
dur_cycling,0.00011666939214255419,-0.04936020254329092,0.10664880154127077,0.029659070903851382
dur_pt_access,0.020168670637934212,-0.013263137431456906,-0.16112733941443708,0.1809101576893954
dur_pt_inv,0.04579209551446471,0.05384953496804945,-0.07213745021120319,0.11601924766799457
dur_pt_int_total,0.0005344887051670076,0.019281098297376096,-0.03954453808995633,0.03761191110229811
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.05971164156419004,0.05976150244565375,0.48543995768233317,-0.24248948145346452
cost_transit,0.11422279869774496,0.20641367656379725,0.08690200336102732,-0.10762999004213579
cost_driving_total,0.10064591770072306,0.1829057641272752,0.06083750410568186,-0.03220238362453919

# market share
,mean
walk,0.20307360589504242
cycle,0.15546637773513794
pt,0.2920128107070923
drive,0.349447637796402

# value of time of driving
,VOT_drive
VOT_drive,-3.8843257711782075

# value of time of pt
,VOT_pt
VOT_pt,-6.089422589105959

