# overall_metrics
,overall
accuracy,0.7035334346504559
macro_f1_score,0.5644926321616135
macro_recall,0.572808523316007

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.605450887141028,0.7725332357604586,0.10748898678414097,0.7597013629655353
recall,0.7066609735269,0.6666666666666666,0.14169570267131243,0.7762107503991484
f1-score,0.6521524972909073,0.7157062146892655,0.12224448897795591,0.7678673276883254
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3310,332,204,838
cycle,854,6334,646,1667
pt,191,285,122,263
drive,1112,1248,163,8751

# prob_derivative
,walk,cycle,pt,drive
age,0.0005884291264857895,0.008221275544879265,0.003932854893035584,-0.012742559692203474
distance,-0.0738833944528191,0.051545291520741617,-0.015473389493179517,0.03781149242699071
dur_walking,-0.08263138689952988,0.017035852093841466,-0.021945008979934042,0.08754054371456986
dur_cycling,-0.004815539096388731,0.02898681468426866,-0.014601930492478429,-0.009569344710032221
dur_pt_access,-0.00051118052669068,-0.02495928560152215,0.003921706793848543,0.02154875945640391
dur_pt_inv,-0.009461593855744818,-0.01158769184765325,0.013237730045734359,0.007811555487064744
dur_pt_int_total,0.012447022062311018,-0.02624255086475708,0.050358246906560905,-0.03656271785964119
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.006574266872779501,0.07791820783720008,0.006424909811090565,-0.09091738409354978
cost_transit,0.03435474116000372,-0.00845688738434032,0.05775231922927268,-0.08365017291555622
cost_driving_total,0.06534573834097467,-0.02157019674769575,0.13514026844948843,-0.1789158099921263

# elasticity
,walk,cycle,pt,drive
age,-0.04881770903780828,0.11578830420329074,-0.1780860649910121,0.23563441107708905
distance,-0.057805449336619165,0.13586519853033135,-0.05464567656257591,0.07023954610760648
dur_walking,-0.06703946310248453,0.04334277436701527,-0.12308161001242925,0.21109201780453435
dur_cycling,-0.0024097786623402387,0.12741437320684867,-0.044499245971384535,0.016584699250338043
dur_pt_access,0.029715527259210325,-0.1583338900537097,-0.003599692109738492,0.1798817048808057
dur_pt_inv,0.04688160847806929,-0.07559830627126224,0.05905978361173947,0.11583427428217133
dur_pt_int_total,0.00037690729962480717,-0.042794904079838006,0.02339778707055751,0.04114429062505338
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.07679922920195008,0.45655966222151895,0.07142618437990253,-0.23707329778130515
cost_transit,0.11993111456239855,0.09283993181225175,0.21139903503060783,-0.10835052962471733
cost_driving_total,0.08558522097706234,0.06933680783957474,0.19730928573162418,-0.04233536334123955

# market share
,mean
walk,0.20314931869506836
cycle,0.2919265031814575
pt,0.1558302640914917
drive,0.34909310936927795

# value of time of driving
,VOT_drive
VOT_drive,9.213236688949623

# value of time of pt
,VOT_pt
VOT_pt,8.078638174428566

