# overall_metrics
,overall
accuracy,0.5119300911854103
macro_f1_score,0.45865982159221974
macro_recall,0.5110191242827414

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5414285714285715,0.06063766388557807,0.6668024993208367,0.7493874217261094
recall,0.566396242527754,0.4727061556329849,0.5166824544784759,0.48829164449175094
f1-score,0.5536310517529216,0.10748712531361415,0.5822214315365,0.5912996777658432
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2653,1234,346,451
cycle,129,407,158,167
pt,913,2456,4909,1223
drive,1205,2615,1949,5505

# prob_derivative
,walk,cycle,pt,drive
age,0.004307437249321157,0.007421414251668425,0.02033254382539343,-0.032061395724961625
distance,-0.37006641664104645,0.12916331953521792,0.20045685049035425,0.04044624658998877
dur_walking,-0.29153457751238915,-0.3706812197181858,0.10968797693678775,0.5525278202668604
dur_cycling,0.15265839545443527,0.015612456576253497,0.028490772038905335,-0.19676162553960394
dur_pt_access,-0.018515090490065153,0.04268563512156664,-0.06450228909957975,0.04033174398749967
dur_pt_inv,-0.10360794526066407,0.10233379072299136,-0.04828006247377761,0.049554218405647193
dur_pt_int_total,0.1029026486715507,-0.030868874777512545,-0.10082569502110678,0.028791919206798362
pt_n_interchanges,0.010274009260163164,-0.09863274701335284,0.007971897811605832,0.0803868364917668
dur_driving,0.05098832375722509,0.11312126318075633,0.09191600567859098,-0.2560255929250584
cost_transit,0.0227225894406861,0.0434581510593307,-0.0937542566400107,0.02757350954875324
cost_driving_total,0.05369379009128894,-0.06272876238723836,0.0029171592343210655,0.006117811045844951

# elasticity
,walk,cycle,pt,drive
age,-0.46807792580488783,-0.5314697561216117,-0.024151278436306486,0.8653559996183632
distance,-2.363262032158259,-0.26887041013716745,1.6440196169104484,-0.9145232674281188
dur_walking,-4.180685076669058,-6.517599444679061,0.49549895243065456,3.408277029536422
dur_cycling,2.03146980567647,0.9869800577972262,1.1169151958320456,-0.9213006510104119
dur_pt_access,-0.8595318774922859,0.7052246519185479,-2.340879570347732,-0.07157233257936074
dur_pt_inv,-0.8490802099867802,0.3384992705804458,-1.7458801700121669,-0.04035420231112322
dur_pt_int_total,0.7538834275637194,0.26821070642470424,-0.6929475828375831,0.3838364378082224
pt_n_interchanges,-1.117891855988838,-0.40716918639996624,-0.34710074299992294,-0.2771184622975997
dur_driving,0.5307467294925566,2.5519145177140676,0.9487622631215318,-2.6016868728467055
cost_transit,-0.8800234908547228,0.278848302780099,-0.6243825807123974,-0.29753354747516725
cost_driving_total,0.334918678942997,0.15896723325579418,0.020759372380404834,-0.36751231258628353

# market share
,mean
walk,0.18020503222942352
cycle,0.256623774766922
pt,0.2827873229980469
drive,0.28037029504776

# value of time of driving
,VOT_drive
VOT_drive,34.28226718997649

# value of time of pt
,VOT_pt
VOT_pt,-21.212480567322537

