# overall_metrics
,overall
accuracy,0.5325227963525836
macro_f1_score,0.45102975424588077
macro_recall,0.5021246305032974

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.47078638633987685,0.055120576260569994,0.6956026058631922,0.6583910241107663
recall,0.8652860802732707,0.20441347270615565,0.4495316282496579,0.489267340784105
f1-score,0.6097946287519748,0.08682782437099161,0.546128764145515,0.5613677997150418
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,4053,216,80,335
cycle,300,176,142,243
pt,1387,1559,4271,2284
drive,2869,1242,1647,5516

# prob_derivative
,walk,cycle,pt,drive
age,-0.00022542598838751654,-0.00035714426937217983,-0.00032184547794918855,-0.00036402729034929176
distance,-0.0004125349429500043,-0.0006535825431853077,-0.0005889849117850762,-0.0006661786359713547
dur_walking,-0.7276097690014524,0.2678108998145687,0.19197319991477996,0.267825669272103
dur_cycling,0.22046335950333543,-0.9489567015910436,0.33942777209361286,0.38906556999408837
dur_pt_access,0.16631723747137667,0.3572200771293845,-0.8999919171719053,0.37645460257115304
dur_pt_inv,0.07982200366975532,0.17144357819458964,-0.43194054451277897,0.1806749626484297
dur_pt_int_total,0.29920167845733636,0.6426324070838707,-1.619069053273654,0.6772349677324412
pt_n_interchanges,-0.02551880762935945,-0.05480989564403219,0.13808983934236602,-0.05776113606897525
dur_driving,0.24896116807563792,0.43933321817547477,0.40392000826957836,-1.092214394520702
cost_transit,0.010193736049509667,0.021894346209719674,-0.0551613301773459,0.023073247918116747
cost_driving_total,0.008390599133047705,0.014806601961404053,0.013613090336151165,-0.03681029143060326

# elasticity
,walk,cycle,pt,drive
age,-0.06509075239596503,-0.06215169254205212,-0.059258348612984686,-0.05883468710621584
distance,-17.10484836223228,-14.08271851116996,-10.257835458459404,-12.696851008642358
dur_walking,-7.358541383366831,0.44013705505736817,0.44013705505736817,0.44013705505736817
dur_cycling,0.45234278076422046,-1.6042875832053005,0.45234278076422046,0.45234278076422046
dur_pt_access,0.26238014153182165,0.26238014153182165,-0.6815381302992328,0.26238014153182165
dur_pt_inv,0.2770401713183615,0.2770401713183615,-0.4683765353756265,0.2770401713183615
dur_pt_int_total,0.18647843775169548,0.18647843775169548,-0.2964710605383318,0.18647843775169548
pt_n_interchanges,-0.14154519608626667,-0.14154519608626667,0.20304210939170705,-0.14154519608626667
dur_driving,0.4739488258863463,0.4739488258863463,0.4739488258863463,-1.312038169721339
cost_transit,0.18620820115831685,0.18620820115831685,-0.3890489454161784,0.18620820115831685
cost_driving_total,0.058326008224240306,0.058326008224240306,0.058326008224240306,-0.3494622779035458

# market share
,mean
walk,0.20401822566249034
cycle,0.24173306036668668
pt,0.2744398938262987
drive,0.2798088201445273

# value of time of driving
,VOT_drive
VOT_drive,29.67144111259763

# value of time of pt
,VOT_pt
VOT_pt,7.830495441717462

