# overall_metrics
,overall
accuracy,0.6509878419452889
macro_f1_score,0.5479462495872384
macro_recall,0.5844623282692901

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5789206564033158,0.09127248500999333,0.7639015496809481,0.7783717105263158
recall,0.7305721605465415,0.31823461091753774,0.617408693821703,0.6716338477913784
f1-score,0.6459650778669185,0.14185865907325912,0.6828870779976716,0.7210741834111037
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3422.0,451.0,273.0,538.0
cycle,195.0,274.0,190.0,202.0
pt,846.0,1373.0,5866.0,1416.0
drive,1448.0,904.0,1350.0,7572.0

# prob_derivative
,walk,cycle,pt,drive
age,-0.0048051570021697305,-0.005664693524189837,0.01121181461954312,-0.0007419632377201806
distance,-0.06478832125072807,-0.009053954480381838,0.0486608145735431,0.02518146141301418
dur_walking,-0.059266141091379565,-0.030074272871166416,0.019496197662146785,0.06984421649515217
dur_cycling,-0.016002570940755714,-0.005288237942500533,0.02540564623081126,-0.004114836925760819
dur_pt_access,-0.0038066840307411378,0.01235133701085827,-0.027042236893103734,0.01849758401182551
dur_pt_inv,-0.013367394408440392,0.017374171365840334,-0.011270364860977955,0.0072635886221003015
dur_pt_int_total,0.001084520406305137,0.0018965856631923614,-0.010425956486969297,0.007444850577634608
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,-0.003290638728806625,0.04205900312622322,0.05750391252262618,-0.09627227690504567
cost_transit,0.006537861435449491,0.013687950158062845,-0.007329812646333292,-0.012895998580840501
cost_driving_total,0.030590633245045008,-0.036557234780534485,0.01838051911901137,-0.012413916643021744

# elasticity
,walk,cycle,pt,drive
age,-0.03364870923762749,-0.14634049115119324,0.17680105923112552,0.22329684141290718
distance,-0.005259421932453339,-0.048964370655025485,0.1307986866454015,0.05963653762932309
dur_walking,-0.029789868877553673,-0.13604013812768306,0.07193319885906947,0.17518314583268113
dur_cycling,0.005625766608215832,-0.005243846195799069,0.1067406365180429,0.01034596123078871
dur_pt_access,0.023496892351862374,0.11050724747674723,-0.13704873511809296,0.16267014610327896
dur_pt_inv,0.026202498030135656,0.09001216689643246,-0.06208190250767328,0.09998159972877164
dur_pt_int_total,0.009046464088831955,0.012946672291250832,-0.029455136678769034,0.03761300197686109
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.06826091388548228,0.21273220842204169,0.3041155931748756,-0.22549011836051644
cost_transit,0.030795972593234126,0.059561088718638903,0.019941040332770332,-0.009816183330719487
cost_driving_total,0.1064304058244244,-0.04756617840940338,0.10951277291274429,0.009498631175447443

# market share
,mean
walk,0.21195338666439056
cycle,0.21470996737480164
pt,0.281939297914505
drive,0.2913973331451416

# value of time of driving
,VOT_drive
VOT_drive,95.95799458117061

# value of time of pt
,VOT_pt
VOT_pt,42.07347251655259

