# overall_metrics
,overall
accuracy,0.7196048632218845
macro_f1_score,0.5217430191886382
macro_recall,0.5164987722437571

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7707961442342021,0.0,0.7279867713931375,0.7035912999494184
recall,0.460930828351836,0.0,0.7413956425639406,0.8636686180592512
f1-score,0.5768871075484301,0.0,0.7346300255514419,0.7754549436546807
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2159.0,0.0,929.0,1596.0
cycle,101.0,0.0,424.0,336.0
pt,283.0,4.0,7044.0,2170.0
drive,258.0,0.0,1279.0,9737.0

# prob_derivative
,walk,cycle,pt,drive
age,-0.00045933417095091834,0.0005580311969258294,0.018490898462702694,-0.01858959528628472
distance,-0.03337577749651885,0.0034859445167828612,0.018624866810373463,0.011264966118774901
dur_walking,-0.04139223624187767,-0.0009072853656143048,-0.006075519592938674,0.048375041297054645
dur_cycling,-0.0046047245805338356,0.004209977017311896,0.00992905390491012,-0.009534306290086073
dur_pt_access,0.0023254441431230415,0.005436400577618362,-0.030604408786420817,0.022842564063505395
dur_pt_inv,-0.003132012478249688,0.008502026757366011,-0.009904050312861177,0.004534035788893768
dur_pt_int_total,-0.00020563208254334092,0.000666934432577997,-0.018106067913771107,0.017644765116691802
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.020377580105799625,0.020953448070357327,0.07076875531315893,-0.11209978374441151
cost_transit,0.015047840445422267,0.010922472839181924,-0.0011574963351629816,-0.024812817093366378
cost_driving_total,0.02242084765124083,-0.0038672392983551385,0.003840814886542861,-0.022394423588746274

# elasticity
,walk,cycle,pt,drive
age,-0.05318910432610655,-0.08688469101163904,0.11266114122814262,0.17711803580516838
distance,-0.025088518372609375,0.04625051013388444,0.04153522655929754,0.04096624021393577
dur_walking,-0.02560707637065223,-0.018566039695711065,-0.023576331355894372,0.12989908059551442
dur_cycling,0.03539076844127368,0.06352310625346443,0.06310150559831951,0.009850349384547822
dur_pt_access,0.06013615824673928,0.09616273402177414,-0.17520505712862824,0.1457394378226634
dur_pt_inv,0.04402596965224584,0.09108361851420084,-0.0639823416379867,0.08703664135864153
dur_pt_int_total,0.011929502855660327,0.01435196966337031,-0.05256490251414005,0.06428367265720467
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.13637882981033964,0.26667764213087997,0.4836270073463543,-0.21030622258908815
cost_transit,0.0781758677486309,0.12147903304460383,0.08387877383714232,-0.04338370610322599
cost_driving_total,0.04522040732534674,-0.0014855934963829633,0.04356366320524638,0.017826934701484765

# market share
,mean
walk,0.1477903574705124
cycle,0.08399252593517303
pt,0.33725613355636597
drive,0.43096086382865906

# value of time of driving
,VOT_drive
VOT_drive,44.715331997152745

# value of time of pt
,VOT_pt
VOT_pt,3.6445254325533387

